"","SAP_FLOW","dates","heure_solaire","PPFD_IN_1h","TS","WD_2h","CO2","FC_1h","H2O_3h","SB","SH_3h","SLE_3h","ZL_3h","VPD"
"8721",0.0516820171111111,2010-10-27 03:00:00,2017-10-23 02:00:00,0,6.662,122.75,426.92,9.66,5.86,-9.17,-0.15,-39.28,1.12,0.0463125271364139
"8722",0.059818705,2010-10-27 03:30:00,2017-10-23 02:30:00,0.01,6.637,141.42,425.27,4.11,5.76,-9.05,-10.28,-27.15,1.92,0.0447595745902873
"8723",0.059818705,2010-10-27 04:00:00,2017-10-23 03:00:00,0.01,6.614,154.01,427.75,5.84,5.84,-9.02,-3.73,-61.5,0.27,0.0453453864331624
"8724",0.0638945833333333,2010-10-27 04:30:00,2017-10-23 03:30:00,0.01,6.587,153.44,427.95,0.68,6.04,-8.98,1.44,16,0.27,0.0480311211967543
"8725",0.0657407984444444,2010-10-27 05:00:00,2017-10-23 04:00:00,-0.01,6.566,151.39,429.2,0.42,6.21,-8.43,9.9,69.5,1.02,0.0576506445625009
"8726",0.065919929,2010-10-27 05:30:00,2017-10-23 04:30:00,0.01,6.548,98.75,427.98,6.54,6,-7.97,3.94,10.09,0.67,0.061152555427608
"8727",0.0639165408888889,2010-10-27 06:00:00,2017-10-23 05:00:00,0.01,6.536,124.62,430.23,5.86,6.05,-7.52,-4.65,-31.22,1.03,0.0686176201655886
"8728",0.0641423307777778,2010-10-27 06:30:00,2017-10-23 05:30:00,0,6.526,135.47,426.25,1.38,5.96,-7.22,-0.99,-12.77,0.01,0.0761642765460423
"8729",0.0660654018888889,2010-10-27 07:00:00,2017-10-23 06:00:00,0.55,6.522,129.97,429.23,1.92,6.09,-6.82,2.6,39.29,0.62,0.0936566291898926
"8730",0.0591439168888889,2010-10-27 07:30:00,2017-10-23 06:30:00,11.29,6.513,115.99,430.35,4.25,6.13,-6.46,4.27,46.7,0.82,0.0742968957933996
"8731",0.0511834112222222,2010-10-27 08:00:00,2017-10-23 07:00:00,62.04,6.513,123.5,422.21,3.61,6.19,-5.47,5.92,33.73,0.84,0.138114711758895
"8732",0.0431630978888889,2010-10-27 08:30:00,2017-10-23 07:30:00,146.38,6.517,138.23,422.07,1.64,6.23,-4.5,1.91,15.46,2.74,0.209558818791572
"8733",0.0391017601111111,2010-10-27 09:00:00,2017-10-23 08:00:00,233.42,6.538,197.11,407.21,8.03,6.26,-2.61,4.11,27.71,4.16,0.418004948069557
"8734",0.064938698,2010-10-27 09:30:00,2017-10-23 08:30:00,363.17,6.566,16.28,405.72,12.19,6.28,-0.94,5.09,27.15,0.97,0.410888464830931
"8735",0.0427132536666667,2010-10-27 10:00:00,2017-10-23 09:00:00,387.29,6.609,153.04,405.79,1.54,6.58,0.36,7.98,45.25,1.11,0.322108191797956
"8736",0.0288995297777778,2010-10-27 10:30:00,2017-10-23 09:30:00,279.61,6.658,258.9,404.44,-1.1,6.98,0.96,4.83,70.13,-0.17,0.373324140379974
"8737",0.0845074953333333,2010-10-27 11:00:00,2017-10-23 10:00:00,300.63,6.709,255.23,401.28,-1.15,6.82,1.78,25.92,98.02,-0.03,0.562067522270081
"8738",0.255568251333333,2010-10-27 11:30:00,2017-10-23 10:30:00,417.97,6.762,288.86,399.72,-2.2,7.08,2.54,25.38,130.61,-0.92,0.660425130342095
"8739",0.450974490777778,2010-10-27 12:00:00,2017-10-23 11:00:00,542.12,6.821,283.59,399.27,-3.24,5.82,3.51,16.87,-180.04,-0.77,0.707059025419572
"8740",0.664554310333333,2010-10-27 12:30:00,2017-10-23 11:30:00,492.74,6.885,241.93,398.97,-0.5,6.32,4.16,2.32,9,-2.42,0.807998238996984
"8741",0.886172475,2010-10-27 13:00:00,2017-10-23 12:00:00,537.33,6.952,281.66,397.74,-1.88,6.89,4.82,-5.66,149.63,-1.41,0.753516338110984
"8742",1.07417702622222,2010-10-27 13:30:00,2017-10-23 12:30:00,663.27,7.02,285.7,396.88,-0.1,6.45,5.25,9.55,-70.13,-3.99,0.748903884514244
"8743",1.20673192477778,2010-10-27 14:00:00,2017-10-23 13:00:00,494.97,7.09,317.46,397.23,-3.24,5.3,5.45,17.53,-134.72,-3.79,0.826551103263743
"8744",1.33048138555556,2010-10-27 14:30:00,2017-10-23 13:30:00,395.85,7.16,30.04,397.45,-2.73,5.15,5.76,10.72,-72.28,-2.05,0.87858521800412
"8745",1.35069342022222,2010-10-27 15:00:00,2017-10-23 14:00:00,468.7,7.23,313.62,396.88,-2.83,5.1,5.8,9.35,-103.28,-14.98,0.786689391973129
"8746",1.23230971677778,2010-10-27 15:30:00,2017-10-23 14:30:00,319.45,7.29,270.68,396.94,-2.25,5.38,5.13,21.91,128.3,-26.37,0.760818364830797
