TIMESTAMP_START,TIMESTAMP_END,DTime,NETRAD,P,PA,PPFD_DIF,PPFD_IN,PPFD_OUT,RH,SW_IN,SW_OUT,TA,TS,TS_2,TS_3,WD,WS,CO2,FC,H,H2O,LE,SB,SC,SH,SLE,TAU,USTAR,ZL,PRI,G,SAP_FLOW
201003260930,201003261000,85.417,57.87,1.6,97.07,128.67,134.04,5.99,93.85,64.59,6.28,7.2,7.57,7.41,7.12,211.89,2.03,408.25,1.59,-4.59,9.75,-0.34,1.74,0,0.89,70.42,0.2,0.41,0.02,0.547475025,1.745,-9999
201003261000,201003261030,85.438,62.37,1,97.08,138.46,145.01,6.13,94.33,69.89,6.88,7.27,7.56,7.41,7.12,226.73,2.76,408.37,2.82,-15.71,9.82,5.03,1.72,0.37,1.02,70.7,0.51,0.65,0.02,0.555237817,2.04,-9999
201003261030,201003261100,85.458,54.33,0.6,97.1,124.43,129.49,5.25,94.23,62.04,6,7.23,7.55,7.41,7.11,230.37,3.25,406.91,1.95,-18.97,9.68,-0.79,2.06,-0.56,-0.57,8.6,0.75,0.79,0.01,0.608161039,2.375,-9999
201003261100,201003261130,85.479,53.12,0.6,97.16,121.6,128.03,5.13,93.79,60.33,5.66,7.22,7.55,7.4,7.11,228.85,3.41,407.04,1.33,-26.31,9.64,-1.4,2.3,-0.19,-0.17,-39.17,0.67,0.74,0.02,-9999,2.3,-9999
201003261130,201003261200,85.5,55.63,0,97.19,124.39,129.5,5.33,91.87,64.05,6.28,7.3,7.54,7.4,7.11,245.96,3.45,406.24,-0.66,-25.92,9.4,-38.54,1.85,-0.05,1.24,34.85,0.64,0.73,0.02,0.648144275,2.165,-9999
201003261200,201003261230,85.521,85.91,0.4,97.22,184.71,192.92,7.75,89.68,95.61,9.44,7.14,7.54,7.4,7.11,249.05,3.02,404.95,1.25,-27.05,9.15,-7.01,2.08,-0.8,-2.48,-141.46,0.56,0.68,0.02,0.600304112,2.08,-9999
201003261230,201003261300,85.542,91.95,0.4,97.26,196.19,204.88,8.17,88.5,103.03,9.98,6.99,7.53,7.39,7.11,238.96,3.54,405,0.96,-20.48,8.91,-20.42,2,-0.07,-2.33,-47.15,0.71,0.77,0.01,0.602505603,2.315,-9999
201003261300,201003261330,85.562,119.67,0,97.28,247.89,258.07,10.21,90.13,132.23,12.89,6.87,7.53,7.39,7.1,225.13,2.56,404.9,2.15,-20.32,9.08,6.03,2.52,-0.03,-1.99,-37.18,0.63,0.72,0.01,0.616031107,2.515,-9999
201003261330,201003261400,85.583,69.34,0.4,97.27,147.37,153.85,6.26,89.36,77.96,7.56,6.81,7.52,7.39,7.11,234.27,3.4,404.29,1.51,6.08,8.93,-3.52,2.64,-0.31,-0.88,-42.09,0.64,0.73,0,0.590639316,2.955,-9999
201003261400,201003261430,85.604,57.94,0.6,97.29,122.31,128.87,5.25,91.31,66.79,6.84,6.5,7.53,7.39,7.1,235.03,3.29,405.22,0.82,-23.11,8.99,0.05,2.72,0.37,-4.99,-76.56,0.93,0.88,0.01,-9999,2.405,-9999
201003261430,201003261500,85.625,115.8,0,97.26,235.36,243.72,10.2,90.82,133.18,13.94,6.58,7.53,7.39,7.1,229.12,3.38,405.99,1.55,20.9,8.96,-7.84,1.99,0.36,1.39,67.81,0.85,0.84,-0.01,0.609958647,1.985,-9999
201003261500,201003261530,85.646,69.78,0,97.26,144.19,152.02,6.77,89.23,84.08,9.18,6.52,7.52,7.38,7.1,222.05,3.47,405.28,5.11,23.62,8.72,57.18,1.99,-0.24,-0.98,-58.15,1.17,0.98,-0.01,0.59823194,2.305,-9999
201003261530,201003261600,85.667,119.36,0,97.26,229.43,261.25,13.82,87.87,150.35,18.9,6.32,7.52,7.38,7.1,217.5,3.17,405.03,2.11,-11.52,8.48,9.63,1.91,-0.29,-3.26,-153.8,1.05,0.93,0,0.532474882,1.91,-9999
201003261600,201003261630,85.688,150.08,0.2,97.27,281.67,325.2,18.18,85.16,195.43,23.64,6.83,7.51,7.38,7.1,219.02,3.18,404.55,1.74,54.21,8.44,27.65,1.94,-0.05,8.21,74.46,0.81,0.82,-0.03,0.61853792,2.255,-9999
201003261630,201003261700,85.708,59.38,0,97.28,142.19,149.32,7.85,84.64,88.91,9.55,6.85,7.5,7.37,7.1,219.83,2.92,404.37,2.79,27.63,8.4,2.87,2.64,-0.03,0.23,-82.43,0.86,0.84,-0.01,0.592093105,2.95,-9999
201003261700,201003261730,85.729,-4.09,0,97.29,22.58,25.16,1.23,84.92,14.06,1.25,6.78,7.51,7.38,7.1,211.66,2.6,404.58,1.69,-14.31,8.39,-2.09,2.43,0.01,-1.09,-96.71,0.61,0.71,0.01,-9999,2.115,-9999
201003261730,201003261800,85.75,-14.13,0,97.31,0,4.96,0.27,83.98,1.53,0.37,6.84,7.51,7.38,7.1,210.19,2.4,405.18,1.57,-35.83,8.32,-6.06,0.75,0.39,0.99,-36.83,0.49,0.64,0.04,-9999,0.75,-9999
201003261800,201003261830,85.771,-16.55,0,97.33,0,0.13,0.05,83.56,-0.41,-0.23,6.94,7.5,7.38,7.1,215.82,2.12,405.79,1.45,-24.11,8.34,-1.47,-0.5,0.5,1.58,3.02,0.31,0.5,0.05,-9999,-0.18,-9999
201003261830,201003261900,85.792,-10.36,0,97.36,0,0.01,0.06,84.32,-0.42,-0.05,7.07,7.47,7.37,7.1,220.06,2.67,406.03,2.24,-19.01,8.51,15.11,-1.62,-0.03,2.03,45.17,0.41,0.58,0.03,-9999,-0.67,-9999
201003261900,201003261930,85.812,-4.07,0.6,97.39,0,-0.01,0.03,89.27,-0.07,0.82,6.83,7.45,7.36,7.1,211.12,2.66,406.14,2.17,-79.19,9,-8.02,-1.45,-0.14,-3.76,91.94,0.59,0.7,0.06,-9999,-0.815,-9999
201003261930,201003262000,85.833,-5.95,0,97.42,0,0.02,0.05,87.55,1.46,1.24,7.06,7.42,7.35,7.1,217.31,3.34,406.42,1.69,-58.08,8.85,-6.85,-1.94,0.2,3.54,94.34,0.84,0.84,0.03,-9999,-0.995,-9999
201003262000,201003262030,85.854,-22.3,0,97.39,0,0.02,0.03,84.35,0.54,1.64,7.17,7.4,7.34,7.09,213.21,2.72,406.67,1.78,-48.85,8.55,-7.83,-1.79,0.01,1.76,-63.14,0.56,0.68,0.04,-9999,-1.16,-9999
201003262030,201003262100,85.875,-41.49,0,97.37,0,0.01,0.03,82.97,-0.18,1.67,7.17,7.37,7.32,7.09,217.45,3.3,406.93,1.96,-54.01,8.41,-9.83,-2.6,0.09,0.1,-87.72,0.69,0.76,0.03,-9999,-1.65,-9999
201003262100,201003262130,85.896,-68.3,0,97.34,0,0.03,0.03,81.9,-1.42,1.95,7.14,7.35,7.31,7.09,219.29,3.64,407.11,2.3,-66.6,8.27,-9.86,-2.96,-0.16,-0.56,-86.28,0.91,0.87,0.03,-9999,-2.33,-9999
201003262130,201003262200,85.917,-74.76,0,97.35,0,0.03,0.03,81.23,-1.81,2.13,7.04,7.32,7.29,7.08,215.45,3.42,406.98,1.81,-67.15,8.12,-18.15,-4.06,0,-1.54,-75.78,0.8,0.81,0.03,-9999,-3.115,-9999
201003262200,201003262230,85.938,-51.53,0,97.35,0,-0.03,0.05,76.03,-0.97,2.13,7.09,7.28,7.27,7.08,210.19,2.91,407.2,2.11,-56.57,7.74,-15.52,-5.07,0.26,0.71,-138.79,0.65,0.73,0.04,-9999,-3.8,-9999
201003262230,201003262300,85.958,-24.4,0,97.34,0,0,0.05,74.53,-0.37,1,7.26,7.23,7.25,7.07,218.77,2.91,407.79,1.7,-12.96,7.69,0.78,-5.34,0.16,2.64,-27.27,0.57,0.69,0.01,-9999,-3.755,-9999
201003262300,201003262330,85.979,-43.51,0,97.36,0,0.01,0.04,74.38,-1.21,1.11,7.14,7.19,7.22,7.07,216.88,3.23,408.03,1.6,-37.44,7.62,2.41,-4.39,0.23,-1.73,-69.02,0.63,0.73,0.03,-9999,-3.125,-9999
201003262330,201003270000,86,-44.5,0,97.35,0,0.02,0.06,74.84,-1.23,1.03,6.94,7.16,7.19,7.06,216.7,3.21,408.25,1.87,-39.81,7.57,-0.31,-4.05,0.06,-3.15,-49.83,0.85,0.84,0.02,-9999,-3.1,-9999
201003270000,201003270030,86.021,-50.19,0,97.34,0,0,0.07,75.98,-1.57,1.2,6.68,7.13,7.17,7.04,217.43,2.96,408.25,2.07,-42.1,7.57,-4.76,-4.15,0.03,-4.16,-12.57,0.65,0.74,0.03,-9999,-3.2,-9999
201003270030,201003270100,86.042,-42.68,0,97.31,0,0.01,0.01,75.94,-1.17,1.14,6.6,7.1,7.15,7.04,216.55,3.21,408.13,1.8,-35.62,7.52,-2.92,-4.36,-0.17,-1.25,-16.17,0.72,0.78,0.02,-9999,-3.41,-9999
201003270100,201003270130,86.062,-54.02,0,97.29,0,0.03,0.04,75.16,-1.48,1.32,6.63,7.07,7.12,7.03,215.22,3.4,408,1.76,-48.48,7.46,-0.97,-4.45,-0.04,0.45,-18.86,0.81,0.82,0.02,-9999,-3.495,-9999
201003270130,201003270200,86.083,-44.94,0,97.27,0,-0.01,0.03,74.58,-1.15,1.41,6.63,7.04,7.1,7.01,214.66,2.82,408.06,2.08,-48.02,7.4,-4.19,-4.68,0.12,-0.02,-42.43,0.7,0.76,0.03,-9999,-3.735,-9999
201003270200,201003270230,86.104,-24.32,0,97.25,0,0,0.05,73.81,-0.53,0.96,6.77,7,7.07,7,211.94,2.61,408.07,1.86,-36.61,7.39,-1.12,-5.04,-0.12,2.34,9.63,0.49,0.64,0.04,-9999,-3.77,-9999
201003270230,201003270300,86.125,-37.67,0,97.24,0,0.01,0.04,72.82,-1.09,0.99,6.9,6.97,7.05,6.99,209.82,2.53,408.15,2.08,-36.78,7.34,-3.08,-4.26,0.18,1.95,-19.63,0.41,0.59,0.05,-9999,-3.365,-9999
201003270300,201003270330,86.146,-49.38,0,97.22,0,0.02,0.03,72.52,-1.58,1.4,6.85,6.95,7.02,6.98,203.95,2.03,408.2,1.52,-41.49,7.29,-0.72,-4.06,0.4,-0.76,-19.9,0.34,0.53,0.07,-9999,-3.27,-9999
201003270330,201003270400,86.167,-33.41,0,97.19,0,-0.01,0.07,72.11,-0.87,1.43,6.82,6.92,7,6.97,191.88,1.87,408.17,0.88,-21.98,7.24,-1.19,-4.32,0.37,-0.46,-34.22,0.25,0.46,0.06,-9999,-3.59,-9999
201003270400,201003270430,86.188,-23.62,0,97.17,0,0,0.07,71.61,-0.76,1.09,6.84,6.9,6.98,6.96,181.28,1.43,408.16,0.65,-16.19,7.2,0.36,-4.45,-0.52,0.36,-12.55,0.1,0.29,0.17,-9999,-3.625,-9999
201003270430,201003270500,86.208,-15.74,0,97.16,0,0.05,0.06,72.4,-1.39,1.44,6.79,6.87,6.96,6.95,194.56,1.58,408.24,0.88,-25.04,7.26,4.11,-4.05,0.59,-0.84,15.55,0.14,0.34,0.18,-9999,-3.29,-9999
201003270500,201003270530,86.229,-5.29,0.8,97.18,0,1.71,0.13,79.51,0.22,2.62,6.21,6.85,6.94,6.94,222.69,2.4,408.94,1.69,-22.36,7.76,-10.32,-3.63,0.07,-9.15,129.83,0.33,0.53,0.04,-9999,-2.905,-9999
201003270530,201003270600,86.25,17.93,0.2,97.17,31.19,35.33,1.33,87.53,24.98,4.36,5.48,6.83,6.92,6.93,202.07,2.25,409.6,1.24,-74.35,8.11,-7.05,-3.38,-0.17,-11.48,138.45,0.39,0.57,0.11,-9999,-2.745,-9999
201003270600,201003270630,86.271,21.33,0,97.15,45.3,48.73,1.94,85.76,29.74,5.26,5.72,6.82,6.9,6.91,197.36,2.81,409.03,2.05,-39.51,7.99,-9.87,-2.96,-0.46,3.8,79.14,0.58,0.69,0.03,-9999,-2.485,-9999
201003270630,201003270700,86.292,28.84,0.2,97.15,62.12,66.77,2.65,83.02,37.72,6.08,5.83,6.8,6.88,6.9,188.34,2.59,407.76,1.35,-59.21,7.81,-7.6,-2.56,-0.28,1.73,-15.83,0.57,0.69,0.05,-9999,-2.12,-9999
201003270700,201003270730,86.312,140.06,0.2,97.13,225.22,273.64,12.43,83.12,163.93,19.22,5.85,6.79,6.87,6.88,183.56,2.23,407.21,2.46,-27.07,7.85,5.29,-2,-0.37,0.28,0.08,0.36,0.55,0.04,0.613911774,-1.65,-9999
201003270730,201003270800,86.333,251.71,0,97.11,277.61,470.71,24.26,77.38,291.24,31.82,6.78,6.78,6.85,6.87,190.6,1.85,406.48,0.81,38.49,7.71,12.54,-0.8,-0.32,14.77,35.89,0.26,0.46,-0.1,0.605195314,-0.55,-9999
201003270800,201003270830,86.354,219.87,0,97.1,298.5,445.75,23.62,68.83,269.26,28.68,7.9,6.78,6.83,6.86,208.04,3.11,405.87,2.08,82.52,7.35,48.05,0.85,-0.23,17.6,-110.87,0.85,0.84,-0.04,0.593829483,1.005,-9999
201003270830,201003270900,86.375,167.62,0,97.09,365.28,381.88,20.37,67.01,213.16,23,8.23,6.79,6.82,6.85,212.14,3.22,406,1.43,105.09,7.32,34.41,3.03,-0.05,5.21,-169.88,0.92,0.88,-0.04,0.604789907,2.685,-9999
201003270900,201003270930,86.396,92.32,0,97.07,209.9,220.71,11.04,70.59,116.51,12.7,8.06,6.82,6.82,6.84,212.78,3.2,405.94,2.36,2.99,7.69,58.99,4.77,0.05,-2.68,67.42,0.77,0.8,0,0.583195229,3.94,-9999
201003270930,201003271000,86.417,90.99,0.4,97.06,195.17,205.01,8.85,79.8,107.76,13.2,7.21,6.86,6.83,6.83,210.53,2.51,406.33,1.27,-46.41,8.31,14.75,4.89,0.1,-13.36,-9999,0.54,0.67,0.04,0.582832414,3.525,-9999
201003271000,201003271030,86.438,197.95,0,97.03,391.11,412.63,19.82,77.3,229.46,27.04,7.72,6.89,6.85,6.83,197.45,2.41,406.22,1.13,12.97,8.3,10.77,4.54,-0.08,8,137.87,0.5,0.64,-0.01,0.616511994,3.46,-9999
201003271030,201003271100,86.458,163.92,0,96.99,333.06,354.54,18.6,67.05,197.82,22.7,9.08,6.92,6.85,6.82,225.91,3.39,405.69,1.81,25.41,7.76,52.55,6.05,0.06,21.38,-155.95,1.03,0.93,-0.01,0.599425509,5.32,-9999
201003271100,201003271130,86.479,48.86,0,96.97,134.99,142.95,7.54,65.51,72.51,8.51,9.28,6.96,6.87,6.82,232.61,3.25,405.72,1.51,7.35,7.65,19.05,7.05,0,3.08,-178.17,0.74,0.79,0,0.568047772,5.625,-9999
201003271130,201003271200,86.5,72.51,0,96.97,184.58,195.87,10.53,64.89,101.13,11.16,9.48,7.01,6.9,6.82,233.99,3.38,405.61,1.39,0.97,7.68,20.78,5.94,-0.18,3.16,2.88,0.71,0.77,0,0.563745531,4.355,-9999
201003271200,201003271230,86.521,99.11,0.2,96.97,233.87,245.25,12.49,66.48,126.46,15.01,9.53,7.04,6.92,6.82,228.06,3.71,405.23,2.05,-10.74,7.91,23.8,5.11,-0.21,0.8,75.49,1.21,1.01,0,0.59200081,4.155,-9999
201003271230,201003271300,86.542,204.51,0.2,96.98,421.39,442.21,20.82,74.6,241.86,25.36,8.71,7.06,6.94,6.82,233.31,4.14,405.19,1.9,-46.83,8.55,19.95,5.25,0.08,-12.85,-9999,1.3,1.04,0.01,0.607139216,4.61,-9999
201003271300,201003271330,86.562,315.93,0,96.99,583.94,670.53,36.86,75.57,377.07,42.42,8.78,7.09,6.95,6.83,228.4,4.08,405.12,1.3,135.53,8.7,78.62,6.89,-0.12,1.2,31.3,1.31,1.05,-0.03,0.604142718,5.94,-9999
201003271330,201003271400,86.583,172.94,0,96.99,341.35,384.68,21.29,70.46,215.21,19.95,9.35,7.12,6.96,6.83,231.49,4.49,405.13,1.34,40.07,8.32,28.9,8.98,0.23,8.82,-134.15,1.45,1.1,-0.01,0.600899608,8.03,-9999
201003271400,201003271430,86.604,121.36,0,97.01,257.74,281.25,15.21,76.37,154.32,16.96,8.73,7.18,6.99,6.84,240.29,3.88,405.35,1.26,36.28,8.74,-21.6,9.39,-0.14,-9.64,49.77,1.08,0.95,-0.01,0.591024761,7.485,-9999
201003271430,201003271500,86.625,210.8,0,97.01,372.24,480.85,28.43,72.04,273.17,30.72,9.3,7.23,7.02,6.85,232.33,3.89,405.27,2.11,87.44,8.5,43.47,8.01,0.03,8.92,-23.67,1.3,1.04,-0.02,0.604894614,6.425,-9999
201003271500,201003271530,86.646,154.7,0,97.02,316.28,359.56,21.41,70.18,205.26,21.34,9.72,7.26,7.05,6.85,230.98,3.43,405.03,2.25,130.42,8.49,3.9,7.96,-0.08,6.56,4.69,0.99,0.91,-0.05,0.598964798,7.015,-9999
201003271530,201003271600,86.667,67.26,0,97.03,163.26,176.5,10.13,70.3,99.09,9.75,9.65,7.31,7.08,6.86,228.96,3.63,405.19,2.25,11.71,8.47,22.38,8.69,0.11,-1.15,-25.24,1.03,0.93,0,0.595565905,7.1,-9999
201003271600,201003271630,86.688,52.21,0,97.06,111.16,118.8,5.89,78.42,68.34,8.51,8.55,7.35,7.12,6.87,226.94,3.04,405.82,1.41,-28.53,8.87,-4.69,6.98,0.17,-17.21,119.58,0.81,0.82,0.01,0.658509826,5.715,-9999
201003271630,201003271700,86.708,20.17,0.2,97.09,78.12,84.16,4.63,73.47,50.24,7.7,8.86,7.38,7.15,6.89,227.14,2.93,406.28,1.5,-7.27,8.42,-2.96,5.34,0.27,4.85,-90.92,0.79,0.81,0,-9999,4.39,-9999
201003271700,201003271730,86.729,-0.28,0,97.12,47.32,51.85,2.82,73.26,31.35,4.77,8.88,7.39,7.18,6.9,223.46,2.91,406.43,1.31,-29.66,8.42,-1.21,3.65,-0.03,0.29,-63.43,0.74,0.79,0.02,-9999,3.33,-9999
201003271730,201003271800,86.75,-43.59,0,97.16,10.77,13.41,0.69,74.58,5.16,1.72,8.58,7.4,7.2,6.91,216.63,2.76,406.9,1.11,-32.36,8.41,-3.36,2.65,-0.01,-4.65,-32.07,0.58,0.7,0.03,-9999,2.33,-9999
201003271800,201003271830,86.771,-17.49,0,97.19,0,0.29,0.06,75.77,-0.62,1.18,8.44,7.39,7.21,6.93,219.84,3.41,406.97,2.6,-32.64,8.48,-4.1,0.78,0.2,-2.18,12.55,0.74,0.79,0.02,-9999,1.095,-9999
201003271830,201003271900,86.792,-4.82,0.8,97.26,0,0.03,0.06,84.79,-1.09,1.22,7.76,7.38,7.22,6.94,233.22,2.92,407.69,0.23,-3.02,9.14,-38.56,0.33,0.18,-10.55,153.17,0.49,0.64,0,-9999,0.64,-9999
201003271900,201003271930,86.812,-1.89,0.2,97.32,0,0.01,0.04,90.16,0.36,0.36,7.38,7.36,7.22,6.95,227.17,3.07,408.09,2.45,-86.86,9.46,-5.76,-0.14,0.31,-5.98,164.77,0.61,0.71,0.06,-9999,0.495,-9999
201003271930,201003272000,86.833,-2.07,0,97.36,0,-0.02,0.05,90.9,0.18,0.4,7.41,7.33,7.22,6.96,228.91,2.57,408.39,1.8,-41.57,9.54,-1.53,-0.67,-0.03,0.34,78.05,0.56,0.68,0.03,-9999,0.285,-9999
201003272000,201003272030,86.854,-2.41,0,97.38,0,0.02,0.05,91.08,0.26,0.73,7.41,7.31,7.21,6.96,235.24,2.67,409,3.27,-31.71,9.53,-7.18,-0.6,0.47,0.1,35.64,0.5,0.64,0.03,-9999,0.035,-9999
201003272030,201003272100,86.875,-1.97,0,97.43,0,0.02,0.07,90.23,0.58,0.69,7.52,7.29,7.2,6.97,236.98,2.82,409.39,1.99,-32.27,9.49,-2.61,-0.7,0.1,1.75,32.91,0.41,0.59,0.04,-9999,-0.07,-9999
201003272100,201003272130,86.896,-2.58,0,97.46,0,0.03,0.06,90.36,0.31,0.65,7.43,7.27,7.19,6.97,233.28,2.66,409.97,2.38,-27.9,9.44,-5.6,-0.73,0.63,-1.44,-22.57,0.56,0.68,0.02,-9999,-0.095,-9999
201003272130,201003272200,86.917,-3.71,0,97.49,0,0.02,0.01,89.29,0.38,0.55,7.39,7.25,7.18,6.97,239.26,2.97,410.31,2.14,-25.91,9.25,-3.18,-0.84,-0.16,-0.62,-22.67,0.5,0.65,0.03,-9999,-0.21,-9999
201003272200,201003272230,86.938,-7.38,0,97.54,0,0.01,0.04,88.5,0.1,0.25,7.32,7.23,7.17,6.97,229.69,3.12,410.74,1.49,-25.38,9.13,3.81,-0.95,0.22,-1.23,-52.97,0.61,0.71,0.02,-9999,-0.32,-9999
201003272230,201003272300,86.958,-12.52,0,97.54,0,-0.03,0.04,88.16,-0.3,0.07,7.18,7.22,7.16,6.98,227.58,2.23,410.79,2.35,-24.46,9,-4.51,-0.82,0.12,-2.17,-77.36,0.42,0.59,0.03,-9999,-0.505,-9999
201003272300,201003272330,86.979,-27.11,0,97.55,0,0.02,0.06,88.54,-0.89,0.43,7.13,7.2,7.15,6.97,221.41,2.27,410.72,2.07,-37.85,9.03,-0.67,-1.41,0.11,-0.72,-37.75,0.39,0.57,0.05,-9999,-0.775,-9999
201003272330,201003280000,87,-19.78,0,97.57,0,0,0.04,88.61,-0.5,0.22,7.09,7.18,7.14,6.98,227.85,2.24,411.1,1.16,-20.47,9.02,-4.9,-1.88,0.04,-0.62,-5,0.29,0.49,0.05,-9999,-1.245,-9999
201003280000,201003280030,87.021,-19.47,0,97.57,0,0.03,0.06,88.97,-0.54,0.08,7,7.16,7.13,6.97,223.37,2.3,412.14,1.86,-19.91,9,2.01,-2.02,0.3,-1.47,-0.25,0.31,0.51,0.04,-9999,-1.385,-9999
201003280030,201003280100,87.042,-24.69,0,97.57,0,0.01,0.06,88.98,-0.66,0.17,7.05,7.14,7.12,6.97,223.49,2.53,412.72,1.37,-20,9.02,-1.68,-2.02,0.44,0.73,5.38,0.41,0.59,0.03,-9999,-1.39,-9999
201003280100,201003280130,87.062,-42.15,0,97.58,0,0,0.05,89.16,-1.29,0.46,7,7.12,7.11,6.97,225,2.6,413.4,1.1,-27.34,9.03,-5.94,-2.11,0.4,-0.73,-40.3,0.37,0.55,0.04,-9999,-1.48,-9999
201003280130,201003280200,87.083,-17.55,0,97.58,0,0.01,0.01,89.89,-0.27,0.11,7.08,7.1,7.09,6.96,225.94,3.13,413.73,2.75,-29.61,9.17,0.59,-2.47,0.05,1.23,64.77,0.63,0.73,0.02,-9999,-1.83,-9999
201003280200,201003280230,87.104,-9.94,1,97.59,0,0.01,0.04,89.13,-0.48,-0.3,7.08,7.07,7.08,6.96,229.5,2.97,413.21,3.58,6.7,9.05,-3.14,-2.5,-0.35,0,38.5,0.55,0.68,-0.01,-9999,-1.545,-9999
201003280230,201003280300,87.125,-2.52,0.4,97.61,0,0,0.05,88.82,0.16,0.49,6.73,7.05,7.06,6.95,251.71,3.81,410.2,-0.52,-103.07,8.83,-35.33,-1.94,-1.26,-5.43,-125.37,0.77,0.8,0.05,-9999,-1.3,-9999
201003280300,201003280330,87.146,-6.08,0,97.62,0,-0.01,0.05,90.23,0.49,0.63,6.75,7.04,7.05,6.95,236.88,3.01,410.31,1.34,-40.32,9.05,-7.27,-1.69,-0.21,0.33,11.38,0.51,0.65,0.04,-9999,-1.38,-9999
201003280330,201003280400,87.167,-19.28,0.2,97.62,0,0.02,0.05,91.5,-0.06,0.85,6.72,7.02,7.03,6.94,230.11,3.41,410.71,1.97,-45.15,9.12,-1.7,-2.01,0.38,-0.57,57.64,0.72,0.77,0.03,-9999,-1.375,-9999
201003280400,201003280430,87.188,-24.64,0,97.64,0,0,0.05,90.43,-0.05,1.12,6.78,7,7.02,6.94,224.41,2.95,410.45,2.25,-43.39,9.05,-16.66,-2.19,-0.12,1.08,-16.54,0.72,0.77,0.03,-9999,-1.555,-9999
201003280430,201003280500,87.208,-24.96,0,97.65,0,0.09,0.03,90.18,-0.03,1.09,6.61,6.99,7.01,6.93,230.49,2.72,410.66,2.32,-37.63,8.9,4.58,-2.25,0.12,-2.75,-59.48,0.65,0.73,0.03,-9999,-1.865,-9999
201003280500,201003280530,87.229,-14.49,0,97.68,0,3.42,0.2,87.75,2.65,0.88,6.76,6.97,7,6.92,234.62,2.84,409.94,2.24,-33.64,8.69,-7.04,-2.51,-0.39,2.33,5.24,0.64,0.73,0.02,-9999,-1.975,-9999
201003280530,201003280600,87.25,5.87,0,97.69,27.17,31.44,1.39,88.19,19.33,2.08,6.65,6.95,6.98,6.92,231.81,2.3,410.59,1.8,-11.8,8.7,-1.29,-2.35,0.28,-1.75,-25.59,0.33,0.52,0.02,-9999,-1.745,-9999
201003280600,201003280630,87.271,33.02,0,97.71,78.97,83.01,3.89,88.48,50.69,5.31,6.78,6.93,6.96,6.91,232.62,2.71,410.48,1.88,-7.93,8.8,-3.15,-1.71,0,2.12,62.56,0.46,0.62,0.01,-9999,-1.105,-9999
201003280630,201003280700,87.292,18.77,0.2,97.72,48.36,51.92,2.13,89.55,27.25,2.83,6.8,6.92,6.95,6.9,228.56,2.62,410.58,2.02,7.42,8.97,6.19,-0.62,0.04,0.35,11.03,0.57,0.69,-0.01,-9999,-0.275,-9999
201003280700,201003280730,87.312,63.71,0.8,97.73,122.02,128.55,5,91.01,73.29,7.68,6.59,6.92,6.94,6.9,230.02,2.46,409.47,0.93,-50.62,9.03,-6.99,-0.05,-0.54,-3.37,-37.29,0.48,0.63,0.05,-9999,0.01,-9999
201003280730,201003280800,87.333,114.54,0,97.74,223.76,231.95,9.79,90.72,133.62,13.7,7.08,6.92,6.93,6.89,225.44,3.19,409.03,1.75,-39.56,9.24,-16.51,0.68,0.09,7.82,-9999,0.52,0.65,0.04,0.591495319,0.81,-9999
201003280800,201003280830,87.354,181.65,0,97.74,351.1,371.01,17.72,88.56,218.1,22.13,7.48,6.92,6.91,6.88,228.76,3.4,408.03,2.26,43.22,9.2,3.02,2.51,-0.48,6.26,118.47,0.74,0.78,-0.02,0.610586747,2.475,-9999
201003280830,201003280900,87.375,102.16,0,97.75,212.92,224.48,11.04,86.67,126.08,12.53,7.57,6.94,6.91,6.87,230.12,3.56,407.36,0.69,24.75,9.03,12.44,4.82,-0.32,1.34,-125.82,0.8,0.81,-0.01,0.593105078,4.185,-9999
201003280900,201003280930,87.396,202.52,0,97.74,407.98,428.92,22.21,83.9,244.94,24.09,8.01,6.97,6.91,6.87,229.54,3.51,406.59,2.57,36.44,8.93,32.85,5.67,-0.39,7.04,6.42,0.76,0.79,-0.02,0.595686773,4.63,-9999
201003280930,201003281000,87.417,206.17,0,97.73,433.53,449.29,24.22,80.73,254.51,25.19,8.44,7.01,6.92,6.86,224.67,3.06,406.09,1.99,82.95,8.82,13.65,7.14,-0.05,6.66,-85.46,0.66,0.74,-0.05,0.596515374,5.875,-9999
201003281000,201003281030,87.438,272.85,0,97.7,564.76,590.05,33.34,76.58,335.16,33.23,8.92,7.05,6.93,6.86,226.54,3.17,405.8,2.26,128.88,8.76,45.83,8.64,0,7.48,-49.97,0.96,0.9,-0.05,0.599972272,7.37,-9999
201003281030,201003281100,87.458,133.9,0,97.68,300.75,316.18,18.52,73.7,175.38,16.23,9.02,7.1,6.95,6.86,229.85,2.92,405.41,1.13,69.56,8.45,5.81,10.28,-0.36,1.62,-176.61,0.65,0.74,-0.05,0.596127404,8.695,-9999
201003281100,201003281130,87.479,241.57,0,97.64,464.73,539.28,33.17,69.05,306.9,32.53,9.56,7.17,6.99,6.86,225.15,3.47,405.23,1.7,64.41,8.16,24.6,10.04,-0.07,8.42,-121.88,0.9,0.87,-0.03,0.593836843,7.82,-9999
201003281130,201003281200,87.5,349.05,0,97.61,670.62,764.25,47.14,66.36,430.61,46.96,10.19,7.22,7.02,6.87,220.18,3.46,405.28,1.79,152.39,8.16,50.38,10.03,-0.01,9.76,-41.72,1,0.92,-0.05,0.599947357,8.445,-9999
