"","TIMESTAMP_START","TIMESTAMP_END","DTime","NETRAD","P","PA","PPFD_DIF","PPFD_IN","PPFD_OUT","RH","SW_IN","SW_OUT","TA","TS","TS_2","TS_3","WD","WS","CO2","FC","H","H2O","LE","SB","SC","SH","SLE","TAU","USTAR","ZL","PRI","G","SAP_FLOW","heure","VPD","date","heure_solaire"
"9133",201007100600,201007100630,191.271,215.4,0,98.21,245.67,570.86,17.74,73.18,318.31,39.6,22.41,16.96,16.8,16.32,311.93,0.12,432.79,8.21,95.84,19.05,112.4,1.7,-3.91,7.6,NA,0.01,0.09,-32.73,0.522600447,2.33,1.6216862388,2017-09-25 06:30:00,0.727017514630624,2010-07-10 06:30:00,2010-07-10 05:30:00
"9134",201007100630,201007100700,191.292,289.74,0,98.2,283.51,706.7,21.57,64.68,401.22,45.94,24.92,16.94,16.77,16.31,7.78,0.22,427.88,0.1,109.34,20,104.29,3.15,-8.56,37.06,NA,0.02,0.13,-14.57,0.53564454,3.785,3.0061074417,2017-09-25 07:00:00,1.1135385378064,2010-07-10 07:00:00,2010-07-10 06:00:00
"9135",201007100700,201007100730,191.312,358.64,0,98.2,NA,NA,25.64,70.74,479.34,53.99,24.44,16.95,16.76,16.3,320.45,0.76,437.52,-16.25,97.14,21,64.36,5.91,3.4,-7.14,NA,0.04,0.18,-4.36,0.544637805,5.59,4.3858052131,2017-09-25 07:30:00,0.896419815600935,2010-07-10 07:30:00,2010-07-10 06:30:00
"9136",201007100730,201007100800,191.333,423.49,0,98.21,338.22,975.6,30.68,67.65,554.71,64.07,25.06,16.97,16.75,16.29,319.41,0.69,423.85,-8.21,102.5,20.97,94.4,8.18,-1.92,9.17,104.7,0.04,0.19,-3.8,0.535307891,7.545,6.0971833431,2017-09-25 08:00:00,1.02844427059646,2010-07-10 08:00:00,2010-07-10 07:00:00
"9137",201007100800,201007100830,191.354,479.59,0,98.22,353.06,1094.55,35.03,65.08,621.98,73.85,26.18,17.01,16.74,16.27,273.11,1.1,415.49,-19.34,63.59,21.5,152.16,10.91,-5.79,16.23,198.09,0.07,0.25,-1.1,0.535754241,9.64,7.3352243854,2017-09-25 08:30:00,1.18636279248391,2010-07-10 08:30:00,2010-07-10 07:30:00
"9138",201007100830,201007100900,191.375,531.06,0,98.22,379.48,1202.49,38.89,59.92,685.05,85.29,27.01,17.07,16.75,16.26,264.34,1.43,420.52,-16.21,52.65,20.47,168.07,13.97,0.8,12.19,-191.04,0.05,0.22,-1.3,0.541523609,12.075,8.3107344597,2017-09-25 09:00:00,1.42982690489247,2010-07-10 09:00:00,2010-07-10 08:00:00
"9139",201007100900,201007100930,191.396,575.64,0,98.22,404.76,1295.92,42.5,56.86,737.82,93.4,28.02,17.13,16.77,16.26,252.74,0.9,420.44,-19.12,74.86,20.93,202.86,18.77,0.73,14.58,126.05,0.07,0.24,-1.35,0.547755047,16.875,8.9279899886,2017-09-25 09:30:00,1.63256185424572,2010-07-10 09:30:00,2010-07-10 08:30:00
"9140",201007100930,201007101000,191.417,611.83,0,98.19,413.03,1376.78,46.08,54.55,780.88,99.31,28.97,17.24,16.8,16.25,281.65,0.85,414.83,-15.39,84.11,20.97,219.67,23.4,-0.93,13.77,-26.85,0.04,0.18,-3.86,0.546659866,19.92,9.049673416,2017-09-25 10:00:00,1.8174265442996,2010-07-10 10:00:00,2010-07-10 09:00:00
"9141",201007101000,201007101030,191.438,641.87,0,98.17,444.25,1445.99,48.97,51.16,816.11,103.71,30.65,17.37,16.86,16.25,330.15,0.14,407.3,-23.21,135.35,21.83,327.49,21.76,-2.83,24.23,NA,0.01,0.11,-26.29,0.550070269,17.645,9.328694985,2017-09-25 10:30:00,2.15083784920519,2010-07-10 10:30:00,2010-07-10 09:30:00
"9142",201007101030,201007101100,191.458,669.34,0,98.16,485.94,1506.68,52.01,48.11,847.21,109.06,31.09,17.48,16.92,16.26,358.06,0.35,401.83,-6.11,97.27,20.83,187.14,21.68,-3.44,6.3,-93.15,0.05,0.21,-2.7,0.552531243,18.19,9.4508135355,2017-09-25 11:00:00,2.34317735461993,2010-07-10 11:00:00,2010-07-10 10:00:00
"9143",201007101100,201007101130,191.479,632.93,0,98.12,471.47,1432.53,50.25,45.49,806.85,105.19,31.32,17.59,16.99,16.27,12.35,0.77,389.5,-15.24,112.6,19.93,292.9,22.26,-7.08,3.4,NA,0.04,0.19,-4.25,0.552665034,18.78,9.6268058246,2017-09-25 11:30:00,2.49388085400222,2010-07-10 11:30:00,2010-07-10 10:30:00
"9144",201007101130,201007101200,191.5,633.34,0,98.09,475.74,1438.92,51.56,45.6,810.62,109.26,31.28,17.69,17.05,16.28,13.83,1.03,383.53,-14.85,108.27,20.08,319.48,21.74,-2.53,-0.69,NA,0.07,0.26,-1.66,0.561911726,18.575,9.7080362573,2017-09-25 12:00:00,2.48319962584645,2010-07-10 12:00:00,2010-07-10 11:00:00
"9145",201007101200,201007101230,191.521,592.12,0,98.06,501.13,1361.29,49.75,44.97,767.68,107.8,31.41,17.8,17.12,16.3,22.5,2.31,386.22,-12.82,38.87,19.58,208.69,22.46,1.59,1.96,NA,0.15,0.37,-0.21,0.55535711,18.98,9.6668001145,2017-09-25 12:30:00,2.53056923030526,2010-07-10 12:30:00,2010-07-10 11:30:00
"9146",201007101230,201007101300,191.542,542.27,0,98.03,581.28,1267.92,46.75,44.23,707.15,101.18,31.55,17.9,17.2,16.33,1.32,1.95,382.91,-10.84,33.96,19.42,163,22.23,-1.63,1.92,NA,0.08,0.28,-0.43,0.563076252,19.065,9.5831642429,2017-09-25 13:00:00,2.58504719699932,2010-07-10 13:00:00,2010-07-10 12:00:00
"9147",201007101300,201007101330,191.562,555.21,0,98,472.91,1313.04,48.9,40.67,732.41,104.92,32.74,18,17.27,16.35,27.07,0.66,379.67,-22.18,72.72,19.27,401.2,22.31,-2.29,17.11,-50.75,0.08,0.27,-0.93,0.565893792,19.14,9.5113007493,2017-09-25 13:30:00,2.94113746077399,2010-07-10 13:30:00,2010-07-10 12:30:00
"9148",201007101330,201007101400,191.583,555.1,0,97.95,414.77,1331.58,50.04,34.81,739.98,109.17,33.29,18.09,17.34,16.39,77.11,1.68,385.22,-16.5,19.66,17.4,525.17,22.46,5.3,7.82,NA,0.19,0.42,-0.07,0.574819627,19.61,9.700839564,2017-09-25 14:00:00,3.33287201714487,2010-07-10 14:00:00,2010-07-10 13:00:00
"9149",201007101400,201007101430,191.604,493.22,0,97.92,384.82,1212.31,46.26,37.54,671.38,102.78,32.85,18.19,17.42,16.42,74.36,1.93,383.47,-11.4,9.33,17.84,311.69,23.17,-0.57,-6.3,NA,0.22,0.45,-0.03,0.579804994,20.005,9.5528813758,2017-09-25 14:30:00,3.11549210109466,2010-07-10 14:30:00,2010-07-10 13:30:00
"9150",201007101430,201007101500,191.625,420.73,0,97.9,363.09,1073.39,41.99,36.11,587.87,91.45,33.22,18.28,17.49,16.45,74.84,1.56,382.61,-13.73,10.51,17.68,260.73,22.15,-1.39,5.31,NA,0.24,0.47,-0.03,0.583735852,19.3,9.4405660923,2017-09-25 15:00:00,3.25363279755734,2010-07-10 15:00:00,2010-07-10 14:00:00
"9151",201007101500,201007101530,191.646,363.45,0,97.88,373.64,957.06,38.22,41.05,517.16,81.55,32.97,18.36,17.56,16.48,64.64,0.96,381.15,-16.96,19.51,19.54,345.32,21.76,-1.49,-3.55,NA,0.2,0.42,-0.07,0.582687056,19.23,9.2115210674,2017-09-25 15:30:00,2.96028596098267,2010-07-10 15:30:00,2010-07-10 14:30:00
"9152",201007101530,201007101600,191.667,257.31,0,97.88,428.96,733.4,30.09,39.38,390.12,64.9,32.69,18.44,17.62,16.52,48.54,0.9,382.57,-11.49,-29.29,18.55,215.89,21.25,1.41,-3.97,NA,0.09,0.29,0.31,0.577110518,18.715,8.7602040484,2017-09-25 16:00:00,2.99665205759643,2010-07-10 16:00:00,2010-07-10 15:00:00
"9153",201007101600,201007101630,191.688,230.97,0,97.88,311.4,687.93,29.15,38.9,363.01,64.21,33.53,18.51,17.69,16.56,303.4,0.51,381.39,-16.03,11.4,19.2,240.47,19.32,-2.43,12.03,NA,0.03,0.15,-0.86,0.581722761,17.105,8.3485309609,2017-09-25 16:30:00,3.16597614965748,2010-07-10 16:30:00,2010-07-10 15:30:00
"9154",201007101630,201007101700,191.708,208.48,0,97.88,505.4,618.07,26.45,45.48,327.91,59.37,33.17,18.55,17.74,16.6,248.91,0.94,375.33,-9.13,-1.81,21.89,117.17,17.06,-1.67,-5.22,NA,0.01,0.12,0.31,0.569702074,15.8,7.48809207,2017-09-25 17:00:00,2.76869577321079,2010-07-10 17:00:00,2010-07-10 16:00:00
"9155",201007101700,201007101730,191.729,169.99,0,97.88,307.65,513.48,22.95,47.87,278.48,58.41,32.01,18.58,17.79,16.64,231.13,1.67,377.79,-8.82,-9.44,21.36,125.25,16.42,1.88,-16.59,-43.64,0.08,0.26,0.14,0.567138612,15.47,7.3542016178,2017-09-25 17:30:00,2.48006542551614,2010-07-10 17:30:00,2010-07-10 16:30:00
"9156",201007101730,201007101800,191.75,107.5,0,97.89,262.1,337.21,14.63,47.24,185.8,39.55,31.45,18.61,17.83,16.68,206.23,1.61,380.05,-7.88,-34.7,20.38,108.48,16.08,0.71,-8.06,NA,0.06,0.24,0.64,0.56149314,15.125,6.822698065,2017-09-25 18:00:00,2.43169626223306,2010-07-10 18:00:00,2010-07-10 17:00:00
"9157",201007101800,201007101830,191.771,50,0,97.9,164.68,177.02,6.96,48.68,98.86,20.11,30.7,18.63,17.87,16.71,190.75,1.76,383.24,-3.21,-39.65,20.15,58.29,14.56,4.85,-10.71,NA,0.08,0.27,0.54,0.519567223,13.93,4.9808259057,2017-09-25 18:30:00,2.266511379903,2010-07-10 18:30:00,2010-07-10 17:30:00
"9158",201007101830,201007101900,191.792,9.92,0,97.89,86.57,91.84,3.36,51.43,53.52,12.47,30.17,18.64,17.9,16.75,219.87,1.62,384.52,-1.27,-20.35,20.71,15.49,13.36,-0.42,-7.64,80.25,0.04,0.19,0.83,0.499310827,13.045,3.5588974109,2017-09-25 19:00:00,2.08103713252831,2010-07-10 19:00:00,2010-07-10 18:00:00
"9159",201007101900,201007101930,191.812,-31.27,0,97.9,24.6,26.53,1.01,53.82,14.34,4.26,29.58,18.65,17.93,16.78,212.41,1.59,389.5,-0.06,-23.62,20.87,13.46,12.25,4.56,-8.57,-73.35,0.04,0.19,0.95,NA,11.93,2.2776582805,2017-09-25 19:30:00,1.91273536832674,2010-07-10 19:30:00,2010-07-10 18:30:00
"9160",201007101930,201007102000,191.833,-32,0,97.93,0,2.35,0.16,55.48,-0.38,0.75,28.86,18.65,17.95,16.81,188.73,1.45,394,3.06,-33.26,20.63,15.21,11.23,1.68,-10.31,19.55,0.05,0.2,1.04,NA,11.23,1.4029357074,2017-09-25 20:00:00,1.76895032121302,2010-07-10 20:00:00,2010-07-10 19:00:00
"9161",201007102000,201007102030,191.854,-35.88,0,97.98,0,0.05,0.06,57.46,-1.68,0.64,28.15,18.64,17.96,16.83,242.64,1.94,406.29,0.48,-28.32,20.52,13.4,10.21,5.55,-10.21,NA,0.06,0.24,0.54,NA,10.525,0.8661282114,2017-09-25 20:30:00,1.62207979179461,2010-07-10 20:30:00,2010-07-10 19:30:00
"9162",201007102030,201007102100,191.875,-54.76,0,97.97,0,0.01,0.04,60.5,-2.52,0.95,27.25,18.63,17.97,16.86,250.02,2.34,418.44,0.96,-30.65,20.5,4.6,9.64,6.83,-13.12,-102.17,0.09,0.28,0.38,NA,9.95,0.637985848,2017-09-25 21:00:00,1.42909718992605,2010-07-10 21:00:00,2010-07-10 20:00:00
"9163",201007102100,201007102130,191.896,-45.6,0,98.01,0,0,0.08,63.41,-2.09,1.1,26.51,18.61,17.98,16.88,236.39,1.93,420.21,3.54,-32.9,20.66,6.18,8.67,3.57,-10.67,40.38,0.12,0.33,0.25,NA,9.305,0.4803919256,2017-09-25 21:30:00,1.26752212901821,2010-07-10 21:30:00,2010-07-10 20:30:00
"9164",201007102130,201007102200,191.917,-40.19,0,98,0,0.01,0.06,66.04,-1.79,0.77,25.92,18.59,17.98,16.91,241.16,2.1,426.75,0.41,-32.38,20.84,-0.56,8.06,2.57,-8.54,6.73,0.18,0.4,0.13,NA,8.69,0.370668151,2017-09-25 22:00:00,1.13615759925853,2010-07-10 22:00:00,2010-07-10 21:00:00
"9165",201007102200,201007102230,191.938,-20.25,0,98.1,0,0.06,0.06,67.88,-3.15,2.43,25.35,18.56,17.99,16.92,143.53,0.72,424.09,12.93,7.99,20.68,NA,7.25,9.15,-8.38,106.78,0.09,0.29,-0.09,NA,8.2,0.3027887033,2017-09-25 22:30:00,1.03889649893287,2010-07-10 22:30:00,2010-07-10 21:30:00
"9166",201007102230,201007102300,191.958,-7.12,1,98.22,0,0.03,0.09,82.25,-0.22,4.04,21.41,18.54,17.99,16.94,91.16,1.62,403.25,-13.3,-232.44,19.53,NA,7.01,-27.34,-58.04,NA,0.36,0.56,0.34,NA,7.635,0.3097876656,2017-09-25 23:00:00,0.452683885045836,2010-07-10 23:00:00,2010-07-10 22:00:00
"9167",201007102300,201007102330,191.979,-12.32,0.2,98.12,0,0.04,0.08,84.85,1.27,3.66,19.79,18.51,17.99,16.96,124.21,1.14,400.68,-3.89,26.52,18.22,-11.89,4.15,-1.86,-24.08,NA,0.13,0.34,-0.19,NA,5.095,0.2596625673,2017-09-25 23:30:00,0.3496706012473,2010-07-10 23:30:00,2010-07-10 22:30:00
"9168",201007102330,201007110000,192,-16.83,0,98.05,0,0.05,0.12,85.56,2.33,3.17,19.76,18.46,17.98,16.98,159.34,2.09,405.28,8.93,-72.12,18.48,2.78,1.75,3.91,-0.44,13.4,0.15,0.36,0.42,NA,3.335,0.1631888777,2017-09-25 00:00:00,0.332663955053124,2010-07-11 00:00:00,2010-07-10 23:00:00
"9169",201007110000,201007110030,192.021,-13.31,0.2,98.04,0,0.06,0.05,88.18,1.44,2.42,19.65,18.39,17.96,17,169.02,2.25,409.84,2.83,-64.42,19.06,-3.54,0.49,1.38,-1.64,87.73,0.21,0.43,0.22,NA,2.71,0.1169032038,2017-09-25 00:30:00,0.270453116716906,2010-07-11 00:30:00,2010-07-10 23:30:00
"9170",201007110030,201007110100,192.042,-7.64,0,97.99,0,0.03,0.03,88.51,0.52,2.48,19.76,18.33,17.93,17,172.97,1.96,413.28,5.18,-58.24,19.32,-2.36,0.68,2.93,1.71,60.93,0.18,0.4,0.25,NA,2.585,0.0930189489,2017-09-25 01:00:00,0.264702828501412,2010-07-11 01:00:00,2010-07-11 00:00:00
"9171",201007110100,201007110130,192.062,-5.65,0,97.99,0,0,0.07,88.71,0.48,2.36,19.75,18.27,17.9,17,174.73,1.72,417.38,4.13,-45.71,19.42,0.58,0.7,0.5,-0.23,13.13,0.1,0.3,0.46,NA,2.6,0.0761843908,2017-09-25 01:30:00,0.259934031106103,2010-07-11 01:30:00,2010-07-11 00:30:00
"9172",201007110130,201007110200,192.083,-6.57,0,97.96,0,0.02,0.05,87.21,0.84,2.58,19.93,18.21,17.86,17,183.68,1.61,422.6,4.9,-53.82,19.29,-0.83,0.66,2.63,2.63,1.73,0.1,0.3,0.55,NA,2.56,0.0694501821,2017-09-25 02:00:00,0.297772714115244,2010-07-11 02:00:00,2010-07-11 01:00:00
"9173",201007110200,201007110230,192.104,-9.1,0,97.97,0,0.01,0.02,87.27,1.22,2.28,19.95,18.16,17.83,17,185.83,2.03,426.95,4.83,-66.04,19.36,2.23,0.91,5.12,0.41,22.73,0.15,0.36,0.37,NA,2.495,0.0645693259,2017-09-25 02:30:00,0.296743141855845,2010-07-11 02:30:00,2010-07-11 01:30:00
"9174",201007110230,201007110300,192.125,-17.15,0,97.99,0,0.04,0.06,84.71,1.25,2.02,20.34,18.11,17.8,17,211.95,2.14,427.35,4.14,-62.3,19.2,-0.7,0.87,-1.87,5.81,-3.19,0.16,0.38,0.3,NA,2.45,0.0600890075,2017-09-25 03:00:00,0.365117587753316,2010-07-11 03:00:00,2010-07-11 02:00:00
"9175",201007110300,201007110330,192.146,-20.59,0,97.98,0,0.43,0.1,82.73,0.58,1.46,20.6,18.07,17.76,16.99,203.04,2.72,423.76,6.8,-93.44,19.03,-4.83,1.19,-2.25,3.82,-15.8,0.32,0.53,0.16,NA,2.46,0.0569221199,2017-09-25 03:30:00,0.41906558430071,2010-07-11 03:30:00,2010-07-11 02:30:00
"9176",201007110330,201007110400,192.167,-16.73,0,97.98,0,3.74,0.22,80.18,2.01,1.36,21.05,18.03,17.73,16.99,194.35,2.08,417.98,4.22,-80.56,18.93,-6.13,1.24,-0.91,6.61,-12.42,0.17,0.39,0.35,NA,2.5,0.0598989167,2017-09-25 04:00:00,0.494440383638687,2010-07-11 04:00:00,2010-07-11 03:00:00
"9177",201007110400,201007110430,192.188,-9.77,0,98,14.18,17.03,0.67,78.16,9.53,2.43,21.3,17.98,17.7,16.98,200.37,1.65,413.93,1.02,-45.26,18.74,-2.82,0.99,-2.17,3.7,-33.4,0.08,0.27,0.61,NA,2.57,0.0561527617,2017-09-25 04:30:00,0.553251967903651,2010-07-11 04:30:00,2010-07-11 03:30:00
"9178",201007110430,201007110500,192.208,3.27,0,98.03,48.75,52.58,1.84,78,28.65,4.99,21.31,17.95,17.67,16.97,202.25,1.82,414,-0.14,-50.98,18.78,-0.81,1.72,2.42,0.23,6.92,0.12,0.33,0.39,NA,2.67,0.048512282,2017-09-25 05:00:00,0.55764671511899,2010-07-11 05:00:00,2010-07-11 04:00:00
"9179",201007110500,201007110530,192.229,25.93,0,98.03,129.17,140.49,4.63,76.52,74,11.01,21.56,17.92,17.65,16.96,203.94,1.92,409.97,-3.77,-40.11,18.76,1.28,1.96,-1.97,3.6,17.08,0.12,0.33,0.3,0.549212489,2.915,0.0540521854,2017-09-25 05:30:00,0.604339847017705,2010-07-11 05:30:00,2010-07-11 04:30:00
"9180",201007110530,201007110600,192.25,132.03,0,98.05,259.38,374.46,12.04,76.18,212.39,31.74,21.95,17.89,17.62,16.95,232.48,1.88,407.13,-7.16,-8.63,19.23,24.66,2.44,-5.54,5.79,184.87,0.11,0.31,0.07,0.510265906,3.385,0.1931179962,2017-09-25 06:00:00,0.627867644541482,2010-07-11 06:00:00,2010-07-11 05:00:00
"9181",201007110600,201007110630,192.271,247.68,0,98.08,289.32,614.69,19.06,74.56,349.98,47.24,22.78,17.87,17.59,16.94,220.41,1.64,407.97,-11.88,8.27,19.79,66.9,3.78,-0.24,12.28,NA,0.16,0.38,-0.04,0.513789134,4.41,1.2600199093,2017-09-25 06:30:00,0.705265541616698,2010-07-11 06:30:00,2010-07-11 05:30:00
"9182",201007110630,201007110700,192.292,304.57,0,98.1,362.9,714.66,22.07,71.28,409.3,52.51,23.27,17.86,17.57,16.93,217.68,2.1,404.49,-17.81,19.79,19.6,107.6,5.54,-1.81,7.19,-3.45,0.24,0.47,-0.05,0.530840383,5.86,3.1243939478,2017-09-25 07:00:00,0.820141569273146,2010-07-11 07:00:00,2010-07-11 06:00:00
"9183",201007110700,201007110730,192.312,326.47,0,98.12,399.13,720.27,24.06,71.03,432.36,53.86,23.75,17.86,17.56,16.92,232.65,1.68,403.39,-22.55,40.82,20.14,121.9,7.35,3.75,7.06,88.71,0.16,0.38,-0.19,0.538413251,7.35,4.5590103432,2017-09-25 07:30:00,0.851554100698965,2010-07-11 07:30:00,2010-07-11 06:30:00
"9184",201007110730,201007110800,192.333,387.8,0,98.13,501.8,857.16,28.52,68.89,493.3,65.37,24.37,17.88,17.55,16.91,222.59,1.82,399.42,-28.63,52.14,20.32,178.03,9.34,-4.35,9.07,-143.61,0.24,0.46,-0.14,0.534269204,8.71,5.617273177,2017-09-25 08:00:00,0.949113327321358,2010-07-11 08:00:00,2010-07-11 07:00:00
"9185",201007110800,201007110830,192.354,382.8,0,98.13,561.01,857.02,28.47,68.98,487.86,62.17,24.71,17.92,17.55,16.9,235.02,1.53,397.05,-28.31,50.46,20.76,196.97,11.49,-0.45,5.06,NA,0.18,0.41,-0.2,0.538308728,10.225,5.9156264785,2017-09-25 08:30:00,0.965797799109538,2010-07-11 08:30:00,2010-07-11 07:30:00
"9186",201007110830,201007110900,192.375,503.38,0,98.14,504.11,1128.67,37.35,66.59,641.71,81.84,25.15,17.97,17.56,16.89,230.81,2.02,398.5,-24.27,88.96,20.56,198.49,13.48,-1.74,6.34,55.7,0.23,0.46,-0.25,0.538035067,11.9,7.2713359988,2017-09-25 09:00:00,1.06784763733181,2010-07-11 09:00:00,2010-07-11 08:00:00
"9187",201007110900,201007110930,192.396,662.22,0,98.14,571.7,1434.01,47.41,65.12,822.45,106.71,26.04,18.02,17.57,16.89,240.17,1.41,397.51,-27.55,156.38,21.13,261.04,18.56,0.05,13.12,NA,0.17,0.39,-0.71,0.549755948,16.975,7.8508531856,2017-09-25 09:30:00,1.17524543385534,2010-07-11 09:30:00,2010-07-11 08:30:00
"9188",201007110930,201007111000,192.417,662.12,0,98.14,604.67,1453.09,48.99,63.77,823.89,108.9,26.41,18.13,17.6,16.88,241.36,1.67,396.48,-24.54,140.55,21.03,270.14,24.54,-0.95,5.37,NA,0.19,0.42,-0.51,0.550558851,21.05,8.4470335191,2017-09-25 10:00:00,1.24767980294207,2010-07-11 10:00:00,2010-07-11 09:00:00
"9189",201007111000,201007111030,192.438,683.4,0,98.14,516.07,1502.56,50.84,60.22,852.84,113.13,26.95,18.25,17.66,16.89,225.39,1.6,394.14,-28.26,169.1,20.53,428.41,21.47,-1.75,7.82,52.33,0.27,0.49,-0.38,0.549429567,17.67,8.8731895818,2017-09-25 10:30:00,1.41413726732417,2010-07-11 10:30:00,2010-07-11 09:30:00
"9190",201007111030,201007111100,192.458,471.12,0,98.14,473.92,1090.58,37.84,59.41,609.52,78.83,26.94,18.35,17.71,16.89,250.38,1.51,393.79,-17.9,86.2,20.13,225.13,19.92,-0.54,-0.08,-186.28,0.14,0.35,-0.51,0.552627222,16.75,8.1058639626,2017-09-25 11:00:00,1.4420852850985,2010-07-11 11:00:00,2010-07-11 10:00:00
"9191",201007111100,201007111130,192.479,685.5,0,98.11,417.88,1536.78,53.39,54.95,869.38,117.44,27.7,18.44,17.78,16.9,255.72,1.34,393.13,-16.58,113.72,19.28,290.1,19.13,0.96,11.07,NA,0.1,0.31,-1.05,0.556608951,16.285,8.6499915123,2017-09-25 11:30:00,1.67333872311182,2010-07-11 11:30:00,2010-07-11 10:30:00
"9192",201007111130,201007111200,192.5,644.96,0,98.08,381.57,1460.64,52.01,52.75,825.31,111.51,28.26,18.51,17.84,16.92,263.42,1.5,392.62,-18.68,133.42,19.2,366.26,18.75,-1.21,8.03,NA,0.17,0.39,-0.6,0.563083376,16.535,9.0624798128,2017-09-25 12:00:00,1.81323391665644,2010-07-11 12:00:00,2010-07-11 11:00:00
"9193",201007111200,201007111230,192.521,636.14,0,98.07,481.61,1448.77,52.59,53.39,814.46,114.49,28.29,18.59,17.89,16.94,281.81,1.76,391.77,-18.75,99.4,19.4,294.08,19.25,0.35,0.45,-152.96,0.15,0.37,-0.51,0.562177591,16.72,8.7033962175,2017-09-25 12:30:00,1.79179437265057,2010-07-11 12:30:00,2010-07-11 11:30:00
"9194",201007111230,201007111300,192.542,660.11,0,98.05,367.56,1524.94,56.09,48.36,852.55,120.62,28.82,18.67,17.95,16.96,282.39,1.13,392.5,-12.27,100.92,18.01,194.51,19.29,1.02,7.74,NA,0.06,0.23,-2.26,0.568962636,16.76,9.1791239469,2017-09-25 13:00:00,2.04711199612655,2010-07-11 13:00:00,2010-07-11 12:00:00
"9195",201007111300,201007111330,192.562,610.66,0,98.04,345.45,1436.68,53.63,46.71,793.76,110.45,29.6,18.74,18.01,16.98,290.9,1.03,392.29,-13.78,136,18.25,256.11,19.06,-0.23,11.23,NA,0.08,0.27,-1.8,0.574999539,16.85,8.9760569002,2017-09-25 13:30:00,2.20976665134898,2010-07-11 13:30:00,2010-07-11 12:30:00
"9196",201007111330,201007111400,192.583,565.63,0,98.01,313.58,1355.33,51.13,46.87,743.86,104.52,29.64,18.82,18.06,17.01,304.29,0.97,392.44,-12.76,101.22,18.38,218,19.38,-2.03,0.53,-40.27,0.05,0.21,-2.8,0.576842722,16.845,8.955307104,2017-09-25 14:00:00,2.20820686745728,2010-07-11 14:00:00,2010-07-11 13:00:00
"9197",201007111400,201007111430,192.604,514.3,0,97.98,305.23,1265.23,48.93,47.13,687.43,98.42,29.99,18.88,18.12,17.04,306.66,0.72,392.68,-6.21,173.59,18.87,480.85,18.68,1.4,5.05,NA,0.06,0.23,-3.79,0.577748674,16.78,8.8004918786,2017-09-25 14:30:00,2.24202210596627,2010-07-11 14:30:00,2010-07-11 13:30:00
"9198",201007111430,201007111500,192.625,470.74,0,97.95,337.47,1175.45,46.64,46.94,634.4,90.5,30.55,18.94,18.17,17.07,40.69,0.26,391.44,-5.8,126.13,19.51,297.41,18.53,2.3,8.05,NA,0.06,0.23,-2.79,0.589659984,16.625,8.5783458651,2017-09-25 15:00:00,2.32337541952401,2010-07-11 15:00:00,2010-07-11 14:00:00
"9199",201007111500,201007111530,192.646,421.48,0,97.94,410.01,1085.23,43.35,46.68,582.29,88.7,30.33,19.01,18.22,17.1,95.89,0.89,389.51,-19.09,84.05,19.11,268.41,18.73,-2.89,-3.05,NA,0.08,0.26,-1.25,0.585685297,16.51,8.6246046906,2017-09-25 15:30:00,2.30557921037329,2010-07-11 15:30:00,2010-07-11 14:30:00
"9200",201007111530,201007111600,192.667,369.9,0,97.93,496.41,990.93,40.65,43.86,526.2,83.16,31.12,19.06,18.27,17.12,84.96,0.49,389.92,-17.11,49.84,18.66,242.83,17.89,-1.33,11.29,NA,0.03,0.17,-2.91,0.586254642,16.31,8.6427071827,2017-09-25 16:00:00,2.53942308515423,2010-07-11 16:00:00,2010-07-11 15:00:00
"9201",201007111600,201007111630,192.688,244.2,0,97.91,279.31,734.36,31.04,42.71,379.19,60.7,31.29,19.11,18.32,17.16,75.25,0.71,390.68,-9.15,28.86,18.19,121.9,16.72,0.2,2.47,-176.28,0.03,0.15,-2.07,0.580541937,15.14,8.0743524581,2017-09-25 16:30:00,2.61660568358139,2010-07-11 16:30:00,2010-07-11 15:30:00
"9202",201007111630,201007111700,192.708,171.6,0,97.89,449.57,588.34,25.43,46.36,300,55.56,30.33,19.14,18.37,17.18,60.24,0.94,388.43,-6.46,2.98,18.7,68.26,14.72,-1.29,-13.84,NA,0.01,0.11,-0.58,0.573471294,13.77,6.7216454866,2017-09-25 17:00:00,2.31941614486916,2010-07-11 17:00:00,2010-07-11 16:00:00
"9203",201007111700,201007111730,192.729,156.42,0,97.9,253.6,570.41,26.61,46.27,290.85,61.24,30.6,19.17,18.41,17.22,46.79,0.82,387.38,-7.72,26.61,19.12,85.13,13.82,-0.04,3.86,NA,0.02,0.13,-3.34,0.572933728,12.87,6.7823447254,2017-09-25 17:30:00,2.35944116297093,2010-07-11 17:30:00,2010-07-11 16:30:00
"9204",201007111730,201007111800,192.75,65.01,0,97.91,176.07,354.97,18.83,48.26,183.85,46.8,30.14,19.18,18.44,17.25,81.28,1.07,389.16,-4.14,-6.04,19.46,36.45,12.76,0.76,-6.59,-54.79,0.03,0.16,0.36,0.576628225,12.44,6.1751245283,2017-09-25 18:00:00,2.21305247383985,2010-07-11 18:00:00,2010-07-11 17:00:00
"9205",201007111800,201007111830,192.771,-7.34,0,97.92,106.16,175.3,10.54,53.77,92.61,31.83,28.86,19.18,18.46,17.28,107.57,1.44,390.55,-2.7,-21.36,20.07,20.17,11.57,7.62,-18.48,-19.48,0.04,0.19,0.79,0.593544801,11.57,4.7603047639,2017-09-25 18:30:00,1.8368951785642,2010-07-11 18:30:00,2010-07-11 17:30:00
