SAP_FLOW	dates	heure_solaire	PPFD_IN_1h	TS	WD_2h	CO2	FC_1h	H2O_3h	SB	SH_3h	SLE_3h	ZL_3h	VPD
5.2590423982	2010-10-08 12:30:00	2017-10-23 11:30:00	985.23	13.12	11.19	412.84	-7.65	14.09	8.34	8.58	NA	-0.33	0.6037149388
5.0898844772	2010-10-08 13:00:00	2017-10-23 12:00:00	974.55	13.19	19.88	415.11	-9.76	14.06	8.35	14.58	19.08	-0.54	0.590736183
4.83614384	2010-10-08 13:30:00	2017-10-23 12:30:00	945.49	13.26	23.88	414.32	-8.63	14.07	8.14	9.83	-3.76	-0.54	0.6201333038
4.8569229814	2010-10-08 14:00:00	2017-10-23 13:00:00	876.64	13.31	30.32	413.28	-11.34	14.2	7.44	3.95	-2.04	-0.23	0.6759913161
4.6398556369	2010-10-08 14:30:00	2017-10-23 13:30:00	825.87	13.37	32.29	413.17	-6.89	14.15	7.81	1.2	-19.35	-0.28	0.6933451341
4.1532406957	2010-10-08 15:00:00	2017-10-23 14:00:00	736.24	13.42	40.94	412.6	-8.6	13.95	7.27	2.79	27.73	-0.28	0.6505727482
3.5319507744	2010-10-08 15:30:00	2017-10-23 14:30:00	590	13.47	44.72	412.9	-5.81	13.79	6.85	0.83	NA	-0.23	0.6014809275
2.797680345	2010-10-08 16:00:00	2017-10-23 15:00:00	412.32	13.51	50.12	414.32	-6.64	13.83	5.91	-0.03	71.3	-0.19	0.5113492742
1.9221243857	2010-10-08 16:30:00	2017-10-23 15:30:00	275.17	13.54	45.39	418.14	-4.07	13.84	4.8	3.45	19.38	-0.11	0.4099020389
1.256704584	2010-10-08 17:00:00	2017-10-23 16:00:00	149.08	13.56	41.45	423.22	-1.38	13.97	3.65	8.35	26.45	-0.17	0.3091829113
0.8074570801	2010-10-08 17:30:00	2017-10-23 16:30:00	73.92	13.57	47.46	425.59	-1.76	14.01	2.38	2.76	131.2	-0.1	0.2483081448
0.4909335414	2010-10-08 18:00:00	2017-10-23 17:00:00	25.22	13.56	49.47	426.62	-1.74	14.08	0.77	-4.08	-2.3	-0.05	0.2155118901
0.3241802842	2010-10-08 18:30:00	2017-10-23 17:30:00	1.4	13.55	47.98	427.45	0.72	14.01	0.04	-6.47	32.66	0	0.185231829
0.211869636	2010-10-08 19:00:00	2017-10-23 18:00:00	0.04	13.52	56.16	428.95	1.02	14.13	-1.22	-10.02	-53.18	0.15	0.1458241491
0.1274687826	2010-10-08 19:30:00	2017-10-23 18:30:00	0.04	13.5	60.13	429.97	1.12	14.1	-1.55	-12.5	-0.23	0.13	0.1321501716
0.0752310978	2010-10-08 20:00:00	2017-10-23 19:00:00	0.01	13.46	67.84	432.49	0.5	13.75	-2.59	-16.52	-183	0.17	0.1250511195
0.0421778918	2010-10-08 20:30:00	2017-10-23 19:30:00	0.02	13.43	50.85	434.5	-0.05	13.42	-2.62	-12.53	-150.23	0.6	0.1150482217
0.0262421156	2010-10-08 21:00:00	2017-10-23 20:00:00	0.03	13.39	49.31	435.93	1.28	13.16	-3.26	-8.89	-137.31	0.13	0.1049135728
0.0178878041	2010-10-08 21:30:00	2017-10-23 20:30:00	0.01	13.35	48.58	437.13	0.45	12.99	-3.51	-7.36	-80.01	0.23	0.0953189197
0.008617813	2010-10-08 22:00:00	2017-10-23 21:00:00	0.04	13.32	50.5	438.11	1.99	12.88	-3.39	-9.26	-90.99	0.37	0.0915183765
0.0077987593	2010-10-08 22:30:00	2017-10-23 21:30:00	0.01	13.28	44.07	442.24	2.11	12.78	-3.87	-3.37	-48.94	0.85	0.0845203439
0.0077987593	2010-10-08 23:00:00	2017-10-23 22:00:00	0.02	13.24	41.23	442.92	0.82	12.72	-4.27	-3.29	-42.01	0.67	0.0770115364
0.0051072594	2010-10-08 23:30:00	2017-10-23 22:30:00	0.05	13.2	42.39	451.29	-0.01	12.58	-4.89	-3.79	-57.14	0.68	0.0739976427
0.0063076097	2010-10-09 00:00:00	2017-10-23 23:00:00	0.02	13.16	37.09	449.08	-1.24	12.49	-5.3	-3.53	-40.52	0.68	0.0714476033
0.0077281656	2010-10-09 00:30:00	2017-10-23 23:30:00	0.05	13.11	54.2	445.79	0.3	12.43	-5.94	-3.26	-53.54	0.45	0.0682132897
0.0126191142	2010-10-09 01:00:00	2017-10-23 00:00:00	0.04	13.06	83.9	461.85	1.24	12.37	-6.17	-1.27	-16.22	0.49	0.0645226898
0.0169809893	2010-10-09 01:30:00	2017-10-23 00:30:00	0.05	13.01	93.19	466.87	0.64	11.99	-6.17	-6.33	-85.81	2.94	0.0598509635
0.0204016086	2010-10-09 02:00:00	2017-10-23 01:00:00	0.02	12.97	284.66	469.94	1.15	11.89	-5.89	-0.43	NA	-4.31	0.0553237526
0.0221922523	2010-10-09 02:30:00	2017-10-23 01:30:00	0.02	12.93	217.88	461.62	10.71	11.68	-6.42	-1.05	-56.61	2.14	0.0519749767
0.0264368836	2010-10-09 03:00:00	2017-10-23 02:00:00	0.04	12.88	192.07	456.21	9.94	11.68	-7.4	-4.73	-93.7	-0.17	0.0490079487
0.0244261649	2010-10-09 03:30:00	2017-10-23 02:30:00	0.06	12.83	184.48	452.42	0.81	11.54	-7.83	-1.82	-10.57	-1.21	0.0476860903
0.0244261649	2010-10-09 04:00:00	2017-10-23 03:00:00	0.06	12.78	200.7	451.09	-0.41	11.74	-8.07	-7.04	4.02	-1.57	0.046077362
0.0303134428	2010-10-09 04:30:00	2017-10-23 03:30:00	0.05	12.72	116.75	450.01	0.84	11.65	-8.66	-11.08	26.01	1	0.0459926141
0.0281292564	2010-10-09 05:00:00	2017-10-23 04:00:00	0.05	12.67	111.69	450.14	0.01	11.01	-8.39	-7.35	-131.71	-4.05	0.0463190138
0.0333530221	2010-10-09 05:30:00	2017-10-23 04:30:00	0.05	12.61	109.31	450.45	-0.01	11.06	-8.5	-6.54	NA	-4.26	0.0458783459
0.0376820532	2010-10-09 06:00:00	2017-10-23 05:00:00	0.06	12.56	92.78	451.27	0.03	11.3	-7.85	-5.89	-92.74	0.44	0.0464150398
0.0452307152	2010-10-09 06:30:00	2017-10-23 05:30:00	0.4	12.52	49.06	452.11	-0.02	11.44	-7.03	1.49	-2.55	-0.67	0.0452606273
0.0590525613	2010-10-09 07:00:00	2017-10-23 06:00:00	12.26	12.48	32.85	452.54	-0.19	11.54	-6.84	-3.52	-155.73	8.33	0.0447256236
0.0690357049	2010-10-09 07:30:00	2017-10-23 06:30:00	56.2	12.45	32.78	454.96	-0.23	11.6	-6.2	5.63	32.96	8.12	0.0480458385
0.0756036823	2010-10-09 08:00:00	2017-10-23 07:00:00	177.25	12.43	19.36	458.59	0.36	11.65	-4.93	6.73	82.18	-0.27	0.0491785048
0.0767557636	2010-10-09 08:30:00	2017-10-23 07:30:00	281.81	12.42	113.35	462.54	0.52	11.68	-3.41	1.13	129.2	3.01	0.0520023289
0.0726830489	2010-10-09 09:00:00	2017-10-23 08:00:00	318.84	12.41	132.86	466.63	-0.69	11.71	-2.04	5.72	134.96	0.83	0.0548209893
0.1072902951	2010-10-09 09:30:00	2017-10-23 08:30:00	399.07	12.43	44.04	471.64	-0.18	11.75	0.26	-4.12	67.93	-0.8	0.060645005
0.5170899673	2010-10-09 10:00:00	2017-10-23 09:00:00	550.23	12.45	9.55	478.24	1.68	11.82	1.65	-1.54	-45.88	-0.38	0.2082610406
1.7493080772	2010-10-09 10:30:00	2017-10-23 09:30:00	815.48	12.5	336.77	480.21	-1.71	11.9	3.92	19.11	NA	-5.49	0.3250070683
3.1864166512	2010-10-09 11:00:00	2017-10-23 10:00:00	877.23	12.56	349.45	474.06	1.97	11.96	5.26	4.81	NA	-1.68	0.3394993461
3.9133801102	2010-10-09 11:30:00	2017-10-23 10:30:00	921.75	12.62	348.4	467.75	-0.35	12.05	5.8	12.91	NA	-3.2	0.3644655127
4.1079619824	2010-10-09 12:00:00	2017-10-23 11:00:00	952.95	12.68	7.53	461.75	3.69	12.17	6.06	11.76	NA	-1.9	0.3931462337
4.0725177967	2010-10-09 12:30:00	2017-10-23 11:30:00	967.46	12.75	3.48	456.75	-1.31	12.3	6.59	14.08	NA	-0.81	0.3745850053
3.9317195471	2010-10-09 13:00:00	2017-10-23 12:00:00	960.25	12.81	5.56	451.7	2.3	12.39	6.16	21.72	50.55	-0.98	0.364999524
3.8541173479	2010-10-09 13:30:00	2017-10-23 12:30:00	937.09	12.86	5.18	448.07	-0.51	12.53	5.69	11.91	-128.58	-0.39	0.3959177289
3.646639458	2010-10-09 14:00:00	2017-10-23 13:00:00	888.52	12.91	4.55	443.87	0.09	12.93	5.31	0.75	-140.17	-0.48	0.3666527802
3.2762934472	2010-10-09 14:30:00	2017-10-23 13:30:00	792.24	12.95	7.92	439.93	-0.19	13.34	4.45	2.76	-25.49	-0.4	0.3245367978
2.7236068831	2010-10-09 15:00:00	2017-10-23 14:00:00	720.46	12.99	18.35	436.67	0.84	13.65	3.74	3.82	129.85	-0.36	0.2790736608
2.2046439088	2010-10-09 15:30:00	2017-10-23 14:30:00	606.68	13	41.32	433.53	-1.76	13.95	1.98	-4.2	-123.2	-0.33	0.2359930991
1.5912634692	2010-10-09 16:00:00	2017-10-23 15:00:00	469.43	13.01	43.61	435.19	-2.95	14.26	1.12	-0.09	91.67	-0.27	0.1870289293
1.0836853798	2010-10-09 16:30:00	2017-10-23 15:30:00	314.49	13.01	48.05	457.75	-1.23	14.46	-0.14	1.52	-145.88	-0.19	0.1962048095
0.7839463353	2010-10-09 17:00:00	2017-10-23 16:00:00	176.25	13	60.33	453.78	-3.45	14.67	-1.05	-6.97	-83.47	-0.2	0.2197219416
0.5366079728	2010-10-09 17:30:00	2017-10-23 16:30:00	71.97	12.98	64.52	450.75	0.7	14.83	-1.89	-8.13	-28.99	-0.12	0.1991684401
0.3176212524	2010-10-09 18:00:00	2017-10-23 17:00:00	19.43	12.95	83.71	447.8	-0.77	14.89	-2.77	-9.9	-115.48	-0.05	0.1982837223
0.2174450023	2010-10-09 18:30:00	2017-10-23 17:30:00	1.02	12.93	80.41	444.8	0.31	14.84	-2.91	-8.66	-72.29	-0.04	0.2897298356
0.2170420581	2010-10-09 19:00:00	2017-10-23 18:00:00	0.08	12.9	69.02	441.08	1.14	13.91	-3.58	-11.35	-63.51	-0.02	0.3306266446
0.2134822947	2010-10-09 19:30:00	2017-10-23 18:30:00	0.08	12.87	63.63	437.94	-0.39	13.54	-3.87	-0.81	-67.22	0.07	0.2648058604
0.1444441954	2010-10-09 20:00:00	2017-10-23 19:00:00	0.06	12.84	72.13	437.05	0.1	13.57	-4.23	0.34	-87.78	0.22	0.2198511872
0.0888108557	2010-10-09 20:30:00	2017-10-23 19:30:00	0.04	12.8	73.14	434.9	-0.99	13.61	-5	-5.71	-92.77	0.51	0.1412226909
0.0418097727	2010-10-09 21:00:00	2017-10-23 20:00:00	0.09	12.76	75.48	431.49	0.12	13.62	-5.54	-3.45	-57.71	0.45	0.1116269872
0.0197564371	2010-10-09 21:30:00	2017-10-23 20:30:00	0.05	12.72	67.47	428.04	-0.24	13.62	-5.95	4.94	-175.32	0.68	0.0895723199
0.0105941416	2010-10-09 22:00:00	2017-10-23 21:00:00	0.08	12.67	44.97	426.06	-0.44	13.59	-6.62	2.03	-157.74	0.54	0.10940897
0.0055162382	2010-10-09 22:30:00	2017-10-23 21:30:00	0.06	12.63	39.29	425.39	0.26	13.5	-6.55	-8.18	22.04	0.54	0.160588175
0.0026538268	2010-10-09 23:00:00	2017-10-23 22:00:00	0.03	12.58	36.44	424.73	0.54	13.41	-6.94	-6.76	18.51	0.84	0.1032849711
0.0026860754	2010-10-09 23:30:00	2017-10-23 22:30:00	0.11	12.54	35.2	424.63	-0.12	13.31	-6.65	-20.32	-142.52	0.47	0.0779874869
0.0044498327	2010-10-10 00:00:00	2017-10-23 23:00:00	0.08	12.5	67.88	424.67	0.25	13.19	-6.52	-5.13	-33.36	0.54	0.0905359786
0.0040463107	2010-10-10 00:30:00	2017-10-23 23:30:00	0.06	12.45	57.79	424.84	-0.01	13.04	-6.84	-8.15	-60.04	0.3	0.0997381692
0.0115741664	2010-10-10 01:00:00	2017-10-23 00:00:00	0.09	12.42	20.44	425.73	-0.01	12.88	-6.47	10.88	-0.15	2.66	0.1045567844
0.0118790806	2010-10-10 01:30:00	2017-10-23 00:30:00	0	12.38	29.47	427.27	0	12.77	-7.11	9.1	22.29	-0.49	0.1500030914
0.0219455987	2010-10-10 02:00:00	2017-10-23 01:00:00	0.11	12.34	55.69	428.09	0.41	12.66	-7.48	-21.4	-17.76	0.38	0.2077324439
0.0277129058	2010-10-10 02:30:00	2017-10-23 01:30:00	0.09	12.3	54.47	428.42	-0.68	12.56	-7.56	1.5	26.48	0.78	0.1988757728
0.0287213598	2010-10-10 03:00:00	2017-10-23 02:00:00	0.06	12.25	67.34	428.31	0.05	12.46	-8.2	1.7	2.4	1.72	0.1906750096
0.0373807817	2010-10-10 03:30:00	2017-10-23 02:30:00	0.07	12.2	63.77	426.79	0.07	12.4	-8.28	-4.9	-102.27	0.45	0.2090050124
0.0561196346	2010-10-10 04:00:00	2017-10-23 03:00:00	0.08	12.16	74.18	426.04	0.15	12.29	-7.9	-5.95	-95.43	0.35	0.2049402445
0.0626763763	2010-10-10 04:30:00	2017-10-23 03:30:00	0.04	12.12	56.08	425.84	-0.22	12.16	-7.88	2.77	-92.68	0.21	0.2026428346
0.0792496152	2010-10-10 05:00:00	2017-10-23 04:00:00	0.07	12.08	67.79	424.57	-0.09	11.99	-8.08	-0.23	-178.71	0.28	0.2027269121
0.0916884071	2010-10-10 05:30:00	2017-10-23 04:30:00	0.03	12.04	73.23	423.82	-0.02	11.86	-8.25	-7.45	-176.74	0.32	0.1972672736
0.095621287	2010-10-10 06:00:00	2017-10-23 05:00:00	0.04	12	63.99	422.79	0.23	11.78	-8.38	-3.6	-57.51	0.14	0.182799468
0.1065128672	2010-10-10 06:30:00	2017-10-23 05:30:00	0.27	11.95	61.11	421.44	0.24	11.6	-8.92	2.83	-20.56	0.09	0.1979559505
0.1842965319	2010-10-10 07:00:00	2017-10-23 06:00:00	10.75	11.91	64.31	420.97	-0.35	11.45	-8.94	-2.85	-64.22	0.2	0.2161534707
0.3080688277	2010-10-10 07:30:00	2017-10-23 06:30:00	65.47	11.87	62.77	420.48	-0.04	11.38	-8.85	-4.48	-71.23	0.09	0.2289928392
0.6196098588	2010-10-10 08:00:00	2017-10-23 07:00:00	141.27	11.83	55.39	419.64	0.13	11.29	-8.25	-2.25	-41.1	0.07	0.2788173541
1.253315103	2010-10-10 08:30:00	2017-10-23 07:30:00	290	11.8	64.64	418.69	-0.19	11.22	-7.29	-1.88	-4.91	0.1	0.33251198
2.0065995662	2010-10-10 09:00:00	2017-10-23 08:00:00	476.55	11.78	63.4	418.23	1.43	11.13	-6.13	-5.42	-68.84	0.1	0.3790701402
2.8060391656	2010-10-10 09:30:00	2017-10-23 08:30:00	645.74	11.76	52.5	417.57	0.69	10.98	-4.89	0.01	-59.31	0.04	0.4255656557
3.498244671	2010-10-10 10:00:00	2017-10-23 09:00:00	778.46	11.77	60.58	416.05	-0.05	10.87	-2.77	4.97	30.99	0.03	0.4640594833
3.9199673043	2010-10-10 10:30:00	2017-10-23 09:30:00	833.08	11.78	63.56	414.46	-0.83	10.81	-2.32	3.21	22.55	-0.04	0.4777946933
4.2256929518	2010-10-10 11:00:00	2017-10-23 10:00:00	765.19	11.8	61.61	413.47	-0.89	10.78	-1.43	11.27	16.39	-0.04	0.5119656588
4.4722449317	2010-10-10 11:30:00	2017-10-23 10:30:00	865.73	11.82	66.57	412.18	0.68	10.78	-0.77	12.64	47.63	-0.12	0.5520074298
4.4469956117	2010-10-10 12:00:00	2017-10-23 11:00:00	948.86	11.85	68.97	411.73	-0.28	10.82	0.16	12.49	97.96	-0.14	0.5894864792
4.6607519923	2010-10-10 12:30:00	2017-10-23 11:30:00	861.14	11.88	71.57	410.33	-0.12	10.91	0.63	11.66	90.55	-0.19	0.6336300727
4.847887777	2010-10-10 13:00:00	2017-10-23 12:00:00	841.4	11.91	70.44	409.4	-0.56	11.03	1.12	5.34	-82.32	-0.1	0.6700902662
4.8486088492	2010-10-10 13:30:00	2017-10-23 12:30:00	920.05	11.95	73.01	408.78	-0.29	11.18	1.71	3.4	114.26	-0.11	0.6916986125
4.8892271004	2010-10-10 14:00:00	2017-10-23 13:00:00	870.15	11.98	73.49	408.19	-0.14	11.31	1.31	8.17	-103.78	-0.14	0.7348937898
4.9410773893	2010-10-10 14:30:00	2017-10-23 13:30:00	796.99	12.01	76.26	407.97	0.66	11.44	1.18	9.59	182.8	-0.13	0.7874798652
4.8510850623	2010-10-10 15:00:00	2017-10-23 14:00:00	716.74	12.04	79.09	408.08	-0.32	11.57	0.97	7.17	25.43	-0.12	0.8476825449
4.5763030242	2010-10-10 15:30:00	2017-10-23 14:30:00	612.4	12.07	74.98	408.31	0.05	11.78	0.93	6.89	5.55	-0.14	0.8712820975
4.026374219	2010-10-10 16:00:00	2017-10-23 15:00:00	464.05	12.09	66.27	408.59	0.12	11.9	0.46	6.72	40.44	-0.1	0.8348006657
3.339908689	2010-10-10 16:30:00	2017-10-23 15:30:00	305.3	12.11	69.74	408.79	0.22	12.04	0.08	2.18	-14.62	-0.05	0.7633011826
2.7509798023	2010-10-10 17:00:00	2017-10-23 16:00:00	166.34	12.12	70.63	409.7	0.07	12.17	-0.77	3.07	-81.95	-0.05	0.6973572078
2.1797152954	2010-10-10 17:30:00	2017-10-23 16:30:00	70.09	12.13	70.52	411.11	0.56	12.3	-1.27	2.45	-128.47	-0.01	0.6413088029
1.8563355987	2010-10-10 18:00:00	2017-10-23 17:00:00	18.35	12.13	69.68	412.84	-0.06	12.36	-2.13	5.14	-59.31	0	0.6510548598
1.7075373889	2010-10-10 18:30:00	2017-10-23 17:30:00	0.81	12.12	70.57	414.09	1.51	12.42	-2.78	1.87	-114.22	0.02	0.6982994807
1.6976592662	2010-10-10 19:00:00	2017-10-23 18:00:00	0.08	12.11	76.13	415.24	0.46	12.47	-2.96	-4.26	20.27	0.09	0.7209135745
1.6543891702	2010-10-10 19:30:00	2017-10-23 18:30:00	0.04	12.09	74.76	416.34	0.42	12.49	-3.28	-9.15	69.28	0.08	0.733568479
1.6677085001	2010-10-10 20:00:00	2017-10-23 19:00:00	0.06	12.08	77.13	417.54	0.5	12.49	-3.24	-10.27	-14.39	0.14	0.7550912552
1.6867844726	2010-10-10 20:30:00	2017-10-23 19:30:00	0.1	12.06	71.43	486.83	-0.33	12.44	-3.98	-8.79	-3.47	0.1	0.7571820453
1.644619635	2010-10-10 21:00:00	2017-10-23 20:00:00	0.07	12.05	68.41	472.84	0.96	12.35	-3.96	-0.95	-61.35	0.12	0.7518735066
1.5993312294	2010-10-10 21:30:00	2017-10-23 20:30:00	0.06	12.03	70.08	421.22	NA	12.23	-4.59	4.17	-52.68	0.07	0.7591489892
1.5898506839	2010-10-10 22:00:00	2017-10-23 21:00:00	0.07	12	64.55	419.2	NA	12.12	-5.22	0.49	-86.42	0.07	0.7276766342
1.4679590904	2010-10-10 22:30:00	2017-10-23 21:30:00	0.02	11.98	70.23	416.86	0.31	12.03	-5.15	-2.36	-189.47	0.06	0.6839943202
1.3523214038	2010-10-10 23:00:00	2017-10-23 22:00:00	0.08	11.95	74.05	414.84	0.55	11.94	-5.83	-2.95	-85.27	0.07	0.6466403684
1.2687794562	2010-10-10 23:30:00	2017-10-23 22:30:00	0.1	11.92	72.49	413.12	0.27	12.63	-6.23	-4.46	-84.34	0.09	0.6458661942
1.2466689037	2010-10-11 00:00:00	2017-10-23 23:00:00	0.14	11.88	65.86	412.46	0.32	12.4	-6.96	-5.53	-64.13	0.09	0.6093156216
0.8203032762	2010-10-11 00:30:00	2017-10-23 23:30:00	0.07	11.84	66.07	412.11	0.5	11.48	-7.22	-3.14	-139.54	0.08	0.5576532613
0.7059046044	2010-10-11 01:00:00	2017-10-23 00:00:00	0.06	11.8	68.03	411.34	-0.32	11.34	-7.59	-6.08	-0.62	0.08	0.5141162588
0.6016840123	2010-10-11 01:30:00	2017-10-23 00:30:00	0.09	11.76	71.04	410.98	-0.32	11.26	-7.82	-7.73	-29.79	0.1	0.4663122908
0.4964979634	2010-10-11 02:00:00	2017-10-23 01:00:00	0.07	11.71	67.7	410.85	0.08	11.1	-8.42	-7.92	53.82	0.11	0.4338838233
0.414848071	2010-10-11 02:30:00	2017-10-23 01:30:00	0.07	11.66	61.49	411.17	0.1	10.91	-8.76	-3.02	-139.55	0.05	0.4038973798
0.3484243514	2010-10-11 03:00:00	2017-10-23 02:00:00	0.09	11.62	65.38	413.59	0.01	10.82	-8.8	-5.24	117.64	0.15	0.3815452882
0.2865996906	2010-10-11 03:30:00	2017-10-23 02:30:00	0.08	11.58	69.87	413.82	-0.43	10.69	-9.07	-7.42	-19.03	0.1	0.3640522807
0.2333583097	2010-10-11 04:00:00	2017-10-23 03:00:00	0.06	11.53	66.94	413.62	-0.96	10.52	-9.45	-5.91	23.73	0.1	0.3516090171
0.1833675878	2010-10-11 04:30:00	2017-10-23 03:30:00	0.08	11.49	68.33	413.78	-0.08	10.4	-9.15	-5.83	70.24	0.07	0.3298400202
0.0956365766	2010-10-11 05:00:00	2017-10-23 04:00:00	0.09	11.44	67.14	413.38	0.1	10.3	-9.56	-4.74	36.84	0.09	0.311632709
0.0212667614	2010-10-11 05:30:00	2017-10-23 04:30:00	0.05	11.39	67.86	412.84	-0.16	10.21	-9.97	-4.75	5.51	0.06	0.2968094427
0.0010651958	2010-10-11 06:00:00	2017-10-23 05:00:00	0.06	11.34	67.34	412.65	0.05	10.14	-10.36	-4.39	64.38	0.08	0.3096531218
0.0296790767	2010-10-11 06:30:00	2017-10-23 05:30:00	0.36	11.28	64.47	413.96	-0.35	10.07	-10.45	-3.79	-31.21	0.11	0.3497495536
0.1214332586	2010-10-11 07:00:00	2017-10-23 06:00:00	12.39	11.24	63.73	414.46	0.35	9.98	-9.61	-3.15	13.63	0.13	0.3814861223
0.396684546	2010-10-11 07:30:00	2017-10-23 06:30:00	59.72	11.2	48.82	415.01	-0.04	9.92	-9.13	-4.81	-27.13	0.28	0.4279531345
1.0007778503	2010-10-11 08:00:00	2017-10-23 07:00:00	151.31	11.17	46.27	414.42	0.11	9.87	-8.22	-5.21	42.5	0.49	0.4640511302
1.7076404247	2010-10-11 08:30:00	2017-10-23 07:30:00	287.37	11.14	54.3	413.17	0.1	9.78	-7.49	-4.25	-40.73	0.58	0.499191634
2.4669023233	2010-10-11 09:00:00	2017-10-23 08:00:00	440	11.13	56.75	411.82	0.27	9.54	-6.23	2.37	15.45	0.08	0.5393280299
3.2174858303	2010-10-11 09:30:00	2017-10-23 08:30:00	587.45	11.11	59.21	410.71	-0.8	9.47	-5.46	8.29	-63.91	0.06	0.5913627419
3.8361746438	2010-10-11 10:00:00	2017-10-23 09:00:00	709.57	11.12	69.09	410	0.61	9.46	-3.35	8.12	37.81	0.03	0.6536514538
4.2247752548	2010-10-11 10:30:00	2017-10-23 09:30:00	796.64	11.13	68.68	409.58	-1.06	9.48	-2.24	10.28	-7.38	-0.01	0.7019388263
4.488382773	2010-10-11 11:00:00	2017-10-23 10:00:00	865.86	11.16	75.57	409.07	-0.67	9.5	-0.5	8.34	-4.74	-0.01	0.7456209962
4.7236226766	2010-10-11 11:30:00	2017-10-23 10:30:00	920.09	11.2	75.3	408.67	-0.06	9.53	0.34	7.07	-8.25	-0.02	0.7989988092
4.8847794437	2010-10-11 12:00:00	2017-10-23 11:00:00	953.97	11.24	63.12	408.18	1.05	9.58	0.72	10.83	78.79	-0.04	0.8415518767
5.0340998537	2010-10-11 12:30:00	2017-10-23 11:30:00	964.7	11.29	51.02	407.83	0.25	9.72	1.57	10.39	-2.1	-0.06	0.9174326314
5.1080154737	2010-10-11 13:00:00	2017-10-23 12:00:00	951.33	11.34	44.19	407.31	-0.05	9.82	1.83	14.66	103.73	-0.18	0.9373090525
5.1209842283	2010-10-11 13:30:00	2017-10-23 12:30:00	922.33	11.38	55.21	406.78	-0.45	10.01	1.76	10.43	107.08	-0.15	0.9532177225
5.1361556152	2010-10-11 14:00:00	2017-10-23 13:00:00	871.81	11.43	58.42	406.15	0.1	10.26	2.15	5.4	-34.17	-0.08	0.9779098427
4.9129222018	2010-10-11 14:30:00	2017-10-23 13:30:00	805.08	11.47	76.08	406.07	0.33	10.46	1.91	9.09	-28.02	-0.06	0.9865580917
4.6485309691	2010-10-11 15:00:00	2017-10-23 14:00:00	714.25	11.52	60.29	405.96	0.22	10.63	2.28	8.02	46.91	-0.11	0.9715199909
4.225572302	2010-10-11 15:30:00	2017-10-23 14:30:00	592.02	11.55	67.7	406.28	-0.02	10.77	1.57	9.4	-80.98	-0.08	0.9452575658
3.8827741693	2010-10-11 16:00:00	2017-10-23 15:00:00	440.71	11.59	71.29	407.1	-0.07	10.92	1.6	5.2	65.81	-0.04	0.9126064949
3.2030614536	2010-10-11 16:30:00	2017-10-23 15:30:00	291.5	11.62	67.78	408.21	0.54	11.1	0.93	3.85	120.21	-0.03	0.8594249811
2.553370687	2010-10-11 17:00:00	2017-10-23 16:00:00	156.64	11.64	63.34	410.23	0	11.21	0.11	3.15	-37.45	-0.02	0.8160481651
2.1580527519	2010-10-11 17:30:00	2017-10-23 16:30:00	64.79	11.65	68.51	412.33	0.32	11.34	-0.94	2.54	42.39	-0.01	0.7865908478
1.6932763663	2010-10-11 18:00:00	2017-10-23 17:00:00	16.16	11.66	71.35	413.02	-1.17	11.44	-1.55	0.46	77.02	0	0.7484444854
1.3443190513	2010-10-11 18:30:00	2017-10-23 17:30:00	0.54	11.65	68.65	413.32	-0.01	11.54	-2.73	-2.01	89.25	0.02	0.7351758298
1.1230527601	2010-10-11 19:00:00	2017-10-23 18:00:00	0.09	11.64	71.08	414.65	0	11.62	-3.12	-3.47	-13.93	0.05	0.6782617659
0.9666460204	2010-10-11 19:30:00	2017-10-23 18:30:00	0.07	11.62	64.38	415.73	-0.25	11.66	-3.87	-7.02	78.71	0.25	0.7032357582
0.8809766431	2010-10-11 20:00:00	2017-10-23 19:00:00	0.1	11.6	64.93	416.42	-0.23	11.68	-4.31	-9.89	-2.52	0.23	0.6880086946
0.6049750206	2010-10-11 20:30:00	2017-10-23 19:30:00	0.04	11.57	65.56	416.34	-0.35	11.64	-5.03	-7.03	-35.44	0.27	0.597037726
0.4158932472	2010-10-11 21:00:00	2017-10-23 20:00:00	0.06	11.54	53.72	416.29	0.03	11.55	-5.51	-6.11	-119.31	0.3	0.6339618508
0.4157115852	2010-10-11 21:30:00	2017-10-23 20:30:00	0.09	11.51	60.19	415.43	-0.04	11.39	-5.94	-1.65	40.55	0.37	0.628798154
0.3945780077	2010-10-11 22:00:00	2017-10-23 21:00:00	0.09	11.48	52.66	416.26	-0.11	11.26	-6.22	-7.77	76.06	0.28	0.6368925948
0.4910736408	2010-10-11 22:30:00	2017-10-23 21:30:00	0.12	11.44	61.38	419.42	-0.22	11.11	-6.64	0.17	-64.46	0.35	0.6177502134
0.4856909113	2010-10-11 23:00:00	2017-10-23 22:00:00	0.05	11.41	70.77	421.58	-0.8	11.01	-6.21	-5.69	-80.32	1.25	0.5462338577
0.331599363	2010-10-11 23:30:00	2017-10-23 22:30:00	0.07	11.37	63.72	422.41	1.05	10.92	-6.89	-14.48	-77.02	2.11	0.472262781
0.1535698446	2010-10-12 00:00:00	2017-10-23 23:00:00	0.09	11.34	68.18	422.84	-0.13	10.75	-7.21	0.99	-32.85	0.54	0.4138291959
0.3042910929	2010-10-12 00:30:00	2017-10-23 23:30:00	0.06	11.29	72.48	422.33	0.35	10.58	-8.62	-1.94	-11.17	1.3	0.3940610626
